dataset,seed,fold,method,pcc,rmse,mae,n_test,selected_alpha,inner_pcc
ERKIC50,5,8,imputer_only,0.6365785460665271,0.7872063138272517,0.5772169700895843,1544,,
ERKIC50,5,8,ridge_only,0.6252943538168052,0.795346879444166,0.5830973019653068,1544,,
ERKIC50,5,8,fixed_fusion,0.6379666625011734,0.7841869795174868,0.5745034437525603,1544,,
ERKIC50,5,8,adaptive_fusion,0.6320847697405131,0.789202791371206,0.5784863316487509,1544,0.2,0.5997544915443699
ERKIC50,5,9,imputer_only,0.6584973792373092,0.7671292602863385,0.5923762450144745,1544,,
ERKIC50,5,9,ridge_only,0.6617155917706594,0.7625931417030551,0.5801240422014242,1544,,
ERKIC50,5,9,fixed_fusion,0.6677659468531963,0.7569869935526704,0.579807242657011,1544,,
ERKIC50,5,9,adaptive_fusion,0.6660398743427224,0.7584612499309626,0.5781930383722651,1544,0.2,0.5978758550151404
ERKIC50,5,10,imputer_only,0.6846999380360758,0.7328740226755369,0.5664796696845501,1544,,
ERKIC50,5,10,ridge_only,0.6821882949201087,0.7352482478397991,0.5694418509121599,1544,,
ERKIC50,5,10,fixed_fusion,0.689911543165238,0.727283389613222,0.5621752979513702,1544,,
ERKIC50,5,10,adaptive_fusion,0.6868312358924586,0.7304471224448417,0.5653895841975486,1544,0.2,0.5961071118713174
ERKIC50,6,1,imputer_only,0.6450496613832014,0.7795726292172178,0.587338578946132,1545,,
ERKIC50,6,1,ridge_only,0.6479099540090176,0.7755545200625619,0.5811850934941171,1545,,
ERKIC50,6,1,fixed_fusion,0.6541409214895787,0.7693738263785738,0.577430361491616,1545,,
ERKIC50,6,1,adaptive_fusion,0.6522625256116044,0.771118530978861,0.578078896115522,1545,0.2,0.5992067586064437
ERKIC50,6,2,imputer_only,0.6425406064022564,0.7888323015780805,0.5912765216468878,1545,,
ERKIC50,6,2,ridge_only,0.6387359307213544,0.7888079623712269,0.5918064308015956,1545,,
ERKIC50,6,2,fixed_fusion,0.6482166341483386,0.7807325695683922,0.5863338441374745,1545,,
ERKIC50,6,2,adaptive_fusion,0.6444682248330436,0.7836463592520672,0.5883787190781237,1545,0.2,0.6070262417271219
ERKIC50,6,3,imputer_only,0.6763045203693926,0.7417632493891378,0.5596291377263661,1545,,
ERKIC50,6,3,ridge_only,0.674209550025254,0.7416014567387694,0.5626468250075597,1545,,
ERKIC50,6,3,fixed_fusion,0.6829460316365624,0.7335240758890111,0.5531683259387707,1545,,
ERKIC50,6,3,adaptive_fusion,0.679641916667676,0.7364225860206466,0.5571377882450909,1545,0.2,0.5948131425526124
ERKIC50,6,4,imputer_only,0.6485169936002596,0.7554749349154989,0.585209394164227,1544,,
ERKIC50,6,4,ridge_only,0.6596605706064667,0.740941355908547,0.5732733778283776,1544,,
ERKIC50,6,4,fixed_fusion,0.6624465652725657,0.7389986449031669,0.5720559785135114,1544,,
ERKIC50,6,4,adaptive_fusion,0.6629288671355281,0.7379324081402957,0.5711847730384327,1544,0.2,0.6053765850193725
ERKIC50,6,5,imputer_only,0.6177950877241573,0.7707064962391229,0.5942678556517902,1544,,
ERKIC50,6,5,ridge_only,0.6148317530699022,0.7709105321902706,0.5912972781903882,1544,,
ERKIC50,6,5,fixed_fusion,0.6238934405625659,0.7627881025620629,0.5862248289086737,1544,,
ERKIC50,6,5,adaptive_fusion,0.6203026653215199,0.7657467526097512,0.5877058126193592,1544,0.2,0.611095292220827
ERKIC50,6,6,imputer_only,0.6249701733355826,0.7841673537306333,0.5955714051230168,1544,,
ERKIC50,6,6,ridge_only,0.6274938864914583,0.77949597168587,0.5892503163257985,1544,,
ERKIC50,6,6,fixed_fusion,0.6330593712578042,0.7748479404740828,0.5875671326897824,1544,,
ERKIC50,6,6,adaptive_fusion,0.6314236123695576,0.7759598341002811,0.5871193121265841,1544,0.2,0.6045505490102161
ERKIC50,6,7,imputer_only,0.6693221527756518,0.73716940896116,0.5674513297849845,1544,,
ERKIC50,6,7,ridge_only,0.6558320750456017,0.7480922996235141,0.5729818971744461,1544,,
ERKIC50,6,7,fixed_fusion,0.67022314977758,0.7345685402150829,0.5637418202945551,1544,,
ERKIC50,6,7,adaptive_fusion,0.663434620518784,0.7407807752424644,0.5673513946419662,1544,0.2,0.594301488225048
ERKIC50,6,8,imputer_only,0.640336072955965,0.7577573031871255,0.5709565320738466,1544,,
ERKIC50,6,8,ridge_only,0.6439403405745772,0.7515793788735258,0.5685822756161594,1544,,
ERKIC50,6,8,fixed_fusion,0.6504047660075898,0.7459361764173134,0.5635289036397836,1544,,
ERKIC50,6,8,adaptive_fusion,0.6486117602966828,0.7472242752474382,0.5651062855122856,1544,0.2,0.6031871072255687
ERKIC50,6,9,imputer_only,0.6676666700947504,0.7827430239389004,0.5808765118628911,1544,,
ERKIC50,6,9,ridge_only,0.6616241120025371,0.7879859002368992,0.5826879352274763,1544,,
ERKIC50,6,9,fixed_fusion,0.6710255166457004,0.7790911128830312,0.5770709502094225,1544,,
ERKIC50,6,9,adaptive_fusion,0.6669578694750449,0.7829362395995845,0.5792612671281948,1544,0.2,0.5944857826308693
ERKIC50,6,10,imputer_only,0.6181115088084932,0.7894128106542451,0.6050957954124935,1544,,
ERKIC50,6,10,ridge_only,0.6270612746193587,0.7762047293796096,0.5898609354289167,1544,,
ERKIC50,6,10,fixed_fusion,0.6308662652563037,0.7737016850024693,0.5898917417707237,1544,,
ERKIC50,6,10,adaptive_fusion,0.6307188665484389,0.7730002951072041,0.5878198873197955,1544,0.2,0.6130596924307266
ERKIC50,7,1,imputer_only,0.6531820235005927,0.7568315192080709,0.577716351187265,1545,,
ERKIC50,7,1,ridge_only,0.655186722298065,0.7541960771695427,0.5784281661388506,1545,,
ERKIC50,7,1,fixed_fusion,0.662094964486184,0.7475739537303429,0.5715560834958447,1545,,
ERKIC50,7,1,adaptive_fusion,0.6598749252395755,0.7496459947797547,0.5742966926428731,1545,0.2,0.6062402637414313
ERKIC50,7,2,imputer_only,0.6369848039179669,0.7852479375531357,0.5879872922041125,1545,,
ERKIC50,7,2,ridge_only,0.6316771058368343,0.7886394232394769,0.5925300672225364,1545,,
ERKIC50,7,2,fixed_fusion,0.6421415748690307,0.7787894748498303,0.5835651317400358,1545,,
ERKIC50,7,2,adaptive_fusion,0.6377524710772398,0.7827590036589359,0.5876275848185125,1545,0.2,0.6101565024652539
ERKIC50,7,3,imputer_only,0.6475559721449651,0.7724557498886852,0.5810945306707009,1545,,
ERKIC50,7,3,ridge_only,0.657923604547244,0.7598416579329123,0.5696820182507084,1545,,
ERKIC50,7,3,fixed_fusion,0.6601416963320227,0.7582385009285989,0.5689166715270485,1545,,
ERKIC50,7,3,adaptive_fusion,0.6606974244310978,0.757286167471374,0.567624132481647,1545,0.2,0.6040785017320169
ERKIC50,7,4,imputer_only,0.6547534557174018,0.7888969684850858,0.5984275004419485,1544,,
ERKIC50,7,4,ridge_only,0.6573857991970398,0.7835974532679402,0.5932874602813502,1544,,
ERKIC50,7,4,fixed_fusion,0.6636483758093332,0.7782334138654458,0.5905682514965265,1544,,
ERKIC50,7,4,adaptive_fusion,0.6618233728495798,0.7795275584795075,0.5903855794082788,1544,0.2,0.595525847377196
ERKIC50,7,5,imputer_only,0.6429943661710944,0.7708900247985238,0.5861579105740539,1544,,
ERKIC50,7,5,ridge_only,0.647971839122675,0.7633905657661653,0.5762807016234985,1544,,
ERKIC50,7,5,fixed_fusion,0.6532398359794495,0.7581895537197971,0.5744868413001719,1544,,
ERKIC50,7,5,adaptive_fusion,0.6519884921327372,0.7591571638642671,0.5733541820148232,1544,0.2,0.6132086776703028
ERKIC50,7,6,imputer_only,0.6522603163879691,0.7388251625268298,0.5679814927179669,1544,,
ERKIC50,7,6,ridge_only,0.6530451244714137,0.7373408546458531,0.563875758179528,1544,,
ERKIC50,7,6,fixed_fusion,0.6603994213743963,0.7297933742712196,0.5594253836143394,1544,,
ERKIC50,7,6,adaptive_fusion,0.6578412799019762,0.7323399347017246,0.5607489169964481,1544,0.2,0.6118949824055429
ERKIC50,7,7,imputer_only,0.6479336365227094,0.8125863041823637,0.5990620941195351,1544,,
ERKIC50,7,7,ridge_only,0.6407939824140076,0.8181749235165666,0.6016467079516682,1544,,
ERKIC50,7,7,fixed_fusion,0.6529497980798278,0.8069628090642196,0.5941217710007898,1544,,
ERKIC50,7,7,adaptive_fusion,0.6477823827401322,0.8116909898505336,0.597136023541001,1544,0.2,0.5989829690300379
ERKIC50,7,8,imputer_only,0.6416597426533129,0.7571962351953094,0.5762688380638858,1544,,
ERKIC50,7,8,ridge_only,0.6365204673326452,0.7598908230692732,0.5827593302217821,1544,,
ERKIC50,7,8,fixed_fusion,0.6467193745834833,0.7507504149058319,0.5739363999000959,1544,,
ERKIC50,7,8,adaptive_fusion,0.6424685929566467,0.7543789330435177,0.5784537565837952,1544,0.2,0.6111157197123541
ERKIC50,7,9,imputer_only,0.6439790260256818,0.7411084276892151,0.5687916794163804,1544,,
ERKIC50,7,9,ridge_only,0.6452006416368936,0.7391103435957358,0.5706401574051329,1544,,
ERKIC50,7,9,fixed_fusion,0.6515972942908527,0.7326332767075883,0.5632340584008696,1544,,
ERKIC50,7,9,adaptive_fusion,0.6494565892075872,0.7347301135889693,0.566413489086746,1544,0.2,0.5952508416396871
ERKIC50,7,10,imputer_only,0.647812679395505,0.7448046466525058,0.5731040406619022,1544,,
ERKIC50,7,10,ridge_only,0.6482275254389278,0.7405987892131236,0.5653886518014404,1544,,
ERKIC50,7,10,fixed_fusion,0.6559050680683984,0.7342011988577737,0.5627530129714176,1544,,
ERKIC50,7,10,adaptive_fusion,0.653290740169964,0.7360016140286458,0.5627303474355951,1544,0.2,0.603297416917737
ERKIC50,8,1,imputer_only,0.6418627127011435,0.7772093981465413,0.5916968420460598,1545,,
ERKIC50,8,1,ridge_only,0.648654004336623,0.7665561801157719,0.5864492873224946,1545,,
ERKIC50,8,1,fixed_fusion,0.652916224025656,0.7636019717777577,0.5826207288321632,1545,,
ERKIC50,8,1,adaptive_fusion,0.6523885695665691,0.7633752601261294,0.5832662796979532,1545,0.2,0.603393986382307
ERKIC50,8,2,imputer_only,0.6419617130717372,0.7565483207326331,0.5825655779533064,1545,,
ERKIC50,8,2,ridge_only,0.6433782820802038,0.7524773174342091,0.575298999733605,1545,,
ERKIC50,8,2,fixed_fusion,0.6515084088769971,0.745032158597315,0.5718630693849888,1545,,
ERKIC50,8,2,adaptive_fusion,0.6488138050706715,0.7472278360864671,0.5720597134386174,1545,0.2,0.6045085585191047
ERKIC50,8,3,imputer_only,0.620318346252609,0.7821218052076864,0.5940042280654565,1545,,
ERKIC50,8,3,ridge_only,0.6274687943458838,0.7711650699787674,0.5876588687179369,1545,,
ERKIC50,8,3,fixed_fusion,0.6312052263793156,0.7685206378924816,0.5853662644117366,1545,,
ERKIC50,8,3,adaptive_fusion,0.6308199571000624,0.7681454748797284,0.5853997478303032,1545,0.2,0.6014086651893019
ERKIC50,8,4,imputer_only,0.6309287377961597,0.7416934486558824,0.5699292931151836,1544,,
ERKIC50,8,4,ridge_only,0.6388658290619889,0.7313233990482247,0.5649044544013353,1544,,
ERKIC50,8,4,fixed_fusion,0.6425133845316126,0.7278631224927918,0.5605876062865642,1544,,
ERKIC50,8,4,adaptive_fusion,0.6422124671808032,0.7278525981481102,0.5612657135382652,1544,0.2,0.604989100440266
ERKIC50,8,5,imputer_only,0.6523485576494605,0.807268139121044,0.5831329519600321,1544,,
ERKIC50,8,5,ridge_only,0.6511063504677229,0.8072653319416323,0.5811669016963601,1544,,
ERKIC50,8,5,fixed_fusion,0.6590457261421494,0.7993874894491984,0.5759148607056146,1544,,
ERKIC50,8,5,adaptive_fusion,0.6560603470811156,0.8022320865245033,0.5771688132801425,1544,0.2,0.6023535135338289
ERKIC50,8,6,imputer_only,0.6582084313354963,0.7705265133797367,0.5791087790302314,1544,,
ERKIC50,8,6,ridge_only,0.6476643909261448,0.7789258797527668,0.5842983496813146,1544,,
ERKIC50,8,6,fixed_fusion,0.6614888884498275,0.7658560397371639,0.5751251724063524,1544,,
ERKIC50,8,6,adaptive_fusion,0.6552657415322749,0.7715993934729201,0.5791393179334718,1544,0.2,0.601831891998913
ERKIC50,8,7,imputer_only,0.6456802441019858,0.7616699282029841,0.5839690045702273,1544,,
ERKIC50,8,7,ridge_only,0.649968535491944,0.7563803884849665,0.5781637043484825,1544,,
ERKIC50,8,7,fixed_fusion,0.6549712338826904,0.7513317260933322,0.5750451667320708,1544,,
ERKIC50,8,7,adaptive_fusion,0.6537069968086292,0.7525131795419717,0.5757321768864498,1544,0.2,0.6104242606459506
ERKIC50,8,8,imputer_only,0.6303870231338152,0.7729863364128503,0.5775829387841789,1544,,
ERKIC50,8,8,ridge_only,0.6349186868937517,0.7671481712977163,0.5765634449295164,1544,,
ERKIC50,8,8,fixed_fusion,0.640312953672965,0.7620723068588426,0.5712858868082266,1544,,
ERKIC50,8,8,adaptive_fusion,0.6389550446335679,0.7631969453547601,0.5731382696995313,1544,0.2,0.6134809441205661
ERKIC50,8,9,imputer_only,0.6213660151991285,0.8077600850566233,0.6066423738455229,1544,,
ERKIC50,8,9,ridge_only,0.6270006111627623,0.8021513642425828,0.6065515108701202,1544,,
ERKIC50,8,9,fixed_fusion,0.6319518466070327,0.7971046827715844,0.6004608601165532,1544,,
ERKIC50,8,9,adaptive_fusion,0.6308457443331689,0.798246746368641,0.6022519067738391,1544,0.2,0.6092526617046035
ERKIC50,8,10,imputer_only,0.622291305813324,0.7883794148634197,0.5970378413387878,1544,,
ERKIC50,8,10,ridge_only,0.6256898050392121,0.7821852852430047,0.5938656858407819,1544,,
ERKIC50,8,10,fixed_fusion,0.6308001811558878,0.7782139817494904,0.5900752526708362,1544,,
ERKIC50,8,10,adaptive_fusion,0.6294555097107699,0.7788969526402759,0.5908195774726396,1544,0.2,0.6010002508681478
ERKIC50,9,1,imputer_only,0.6329709989567116,0.7736047632432227,0.5714464339795733,1545,,
ERKIC50,9,1,ridge_only,0.6072300371241036,0.7963345108107908,0.5878429521846097,1545,,
ERKIC50,9,1,fixed_fusion,0.6276389969757816,0.7769114369483503,0.5738957485494891,1545,,
ERKIC50,9,1,adaptive_fusion,0.6212378042084775,0.7827915833057834,0.5782418208285295,1545,0.3,0.6098527278731882
ERKIC50,9,2,imputer_only,0.6425807289397472,0.7883578618787882,0.5870068464760478,1545,,
ERKIC50,9,2,ridge_only,0.6511853961979982,0.778712802259583,0.5770538597751234,1545,,
ERKIC50,9,2,fixed_fusion,0.6558260541450117,0.774502196375504,0.5748595648913111,1545,,
ERKIC50,9,2,adaptive_fusion,0.6552674594772581,0.7748511493377972,0.5744710236169175,1545,0.2,0.6059641482975453
ERKIC50,9,3,imputer_only,0.6573446511855087,0.779659563158026,0.5917009196473808,1545,,
ERKIC50,9,3,ridge_only,0.6582972433330049,0.7770465060853559,0.5906153693271335,1545,,
ERKIC50,9,3,fixed_fusion,0.6658678741563917,0.7699369692899458,0.5848549683503528,1545,,
ERKIC50,9,3,adaptive_fusion,0.6633456098378689,0.7721879341272395,0.5868172213055975,1545,0.2,0.6049154688614513
ERKIC50,9,4,imputer_only,0.6102597742140359,0.749017747987071,0.584563597139222,1544,,
ERKIC50,9,4,ridge_only,0.6025209977024605,0.7482524710635604,0.5843945640773233,1544,,
ERKIC50,9,4,fixed_fusion,0.6138513326515495,0.7404570279771936,0.5776446534705546,1544,,
ERKIC50,9,4,adaptive_fusion,0.6089440936286281,0.7431803053583422,0.5801075996633214,1544,0.2,0.59986922354335
ERKIC50,9,5,imputer_only,0.6229781493183144,0.8063492463251007,0.5868818823237894,1544,,
ERKIC50,9,5,ridge_only,0.6140027588093868,0.8126019059439412,0.5847073198118793,1544,,
ERKIC50,9,5,fixed_fusion,0.6261948154430573,0.8020049617569284,0.5801131483987746,1544,,
ERKIC50,9,5,adaptive_fusion,0.6207603864584609,0.806589272713933,0.581528150768006,1544,0.2,0.6068790030024941
ERKIC50,9,6,imputer_only,0.639388627084942,0.7625638436558161,0.5783162852651776,1544,,
ERKIC50,9,6,ridge_only,0.6458306667343238,0.7528589767040047,0.5711609027570695,1544,,
ERKIC50,9,6,fixed_fusion,0.6507241627232341,0.7487696783945269,0.567858662863935,1544,,
ERKIC50,9,6,adaptive_fusion,0.6498336506184302,0.7490672968446354,0.5684191867843331,1544,0.2,0.6004360772168813
ERKIC50,9,7,imputer_only,0.6329690929308499,0.7886329740179512,0.5948234899274141,1544,,
ERKIC50,9,7,ridge_only,0.6383692726990945,0.7815640064261964,0.5882996996348046,1544,,
ERKIC50,9,7,fixed_fusion,0.6436938142813828,0.7771390834986374,0.5853061271954142,1544,,
ERKIC50,9,7,adaptive_fusion,0.6425143037833692,0.7778792757238955,0.5855842214411726,1544,0.2,0.603835480949483
ERKIC50,9,8,imputer_only,0.6678141253360561,0.7716412494107514,0.5859616626686133,1544,,
ERKIC50,9,8,ridge_only,0.6658194803250831,0.7733169046659385,0.5906308657278545,1544,,
ERKIC50,9,8,fixed_fusion,0.6737873181483696,0.7649365111572564,0.5827839219193472,1544,,
ERKIC50,9,8,adaptive_fusion,0.6706650638535996,0.768166223011206,0.5862539745329756,1544,0.2,0.5871923627205484
ERKIC50,9,9,imputer_only,0.6444360271844732,0.7565186099823643,0.5891193832405897,1544,,
ERKIC50,9,9,ridge_only,0.6522706602773641,0.7468876417285155,0.5834257582200122,1544,,
ERKIC50,9,9,fixed_fusion,0.6566504848769367,0.742570284176624,0.5789072379927672,1544,,
ERKIC50,9,9,adaptive_fusion,0.656066731186623,0.7429590204171901,0.5798405575214316,1544,0.2,0.6031139653211912
ERKIC50,9,10,imputer_only,0.6455459676269565,0.7548546049500148,0.5832527462037768,1544,,
ERKIC50,9,10,ridge_only,0.639481090782954,0.7592088999416308,0.5840571050555083,1544,,
ERKIC50,9,10,fixed_fusion,0.6495453721418968,0.7501476696049934,0.5783796345035743,1544,,
ERKIC50,9,10,adaptive_fusion,0.6452095366678088,0.7539471036269464,0.5803705278471585,1544,0.2,0.6094016605690609
PI3KAUC,0,1,imputer_only,0.5898293654337123,0.7943220986578831,0.5883210534284853,1334,,
PI3KAUC,0,1,ridge_only,0.6269600163349557,0.743807701508605,0.5468563553926917,1334,,
PI3KAUC,0,1,fixed_fusion,0.6206895120053969,0.7534075281074273,0.5566885248743761,1334,,
PI3KAUC,0,1,adaptive_fusion,0.6281571176386057,0.7437236707714969,0.5466185948402883,1334,0.2,0.5694729635159874
PI3KAUC,0,2,imputer_only,0.5761221412246897,0.8298169794641154,0.5847893629143373,1333,,
PI3KAUC,0,2,ridge_only,0.585710379381734,0.8113717194282413,0.567044293099694,1333,,
PI3KAUC,0,2,fixed_fusion,0.5912421783601823,0.808904180492142,0.5657081113827718,1333,,
PI3KAUC,0,2,adaptive_fusion,0.5906903495255078,0.8075472940001635,0.5644345997436834,1333,0.2,0.5687164359721966
PI3KAUC,0,3,imputer_only,0.6127540275706121,0.7597865443010047,0.5502868949503597,1333,,
PI3KAUC,0,3,ridge_only,0.6218892476400633,0.7472025402467243,0.5457864122713105,1333,,
PI3KAUC,0,3,fixed_fusion,0.6275866099139634,0.7426104295481414,0.5389222758657083,1333,,
PI3KAUC,0,3,adaptive_fusion,0.6267777688444003,0.7427364793761747,0.5412752913308154,1333,0.2,0.5641657589399249
PI3KAUC,0,4,imputer_only,0.6435087816973357,0.8027382794948267,0.5538546605063959,1333,,
PI3KAUC,0,4,ridge_only,0.6381268233056304,0.8036975616332963,0.5530327526771792,1333,,
PI3KAUC,0,4,fixed_fusion,0.6506273742142046,0.7926621605306494,0.5459972140304143,1333,,
PI3KAUC,0,4,adaptive_fusion,0.6456564495412633,0.796768568828106,0.5484883164881644,1333,0.2,0.5590309293683473
PI3KAUC,0,5,imputer_only,0.6135919327116444,0.8638666093620022,0.5939006446766629,1333,,
PI3KAUC,0,5,ridge_only,0.6220179008036443,0.8540901634372146,0.5799638248577832,1333,,
PI3KAUC,0,5,fixed_fusion,0.6294992721164794,0.84761941088056,0.5773842737542799,1333,,
PI3KAUC,0,5,adaptive_fusion,0.6295312793560155,0.8474697738671061,0.5757082568136641,1333,0.3,0.5742087693582588
PI3KAUC,0,6,imputer_only,0.5783749948053893,0.7768516965433773,0.5473326511675578,1333,,
PI3KAUC,0,6,ridge_only,0.5864893234809037,0.7508417806674388,0.533951202227791,1333,,
PI3KAUC,0,6,fixed_fusion,0.5927347271137295,0.7512607092406488,0.5314437750923351,1333,,
PI3KAUC,0,6,adaptive_fusion,0.5919529019055723,0.7479290724412374,0.5306159491048248,1333,0.2,0.5684546071919625
PI3KAUC,0,7,imputer_only,0.5670993480087573,0.8332363379293438,0.5925331495240972,1333,,
PI3KAUC,0,7,ridge_only,0.5731773252261593,0.8183170311952587,0.5775638451345267,1333,,
PI3KAUC,0,7,fixed_fusion,0.5795051365929944,0.8152604836386476,0.575606985161277,1333,,
PI3KAUC,0,7,adaptive_fusion,0.5782012613735178,0.8145491843755722,0.5744121567563965,1333,0.2,0.5770268197073681
PI3KAUC,0,8,imputer_only,0.5828475533076087,0.8736455901488535,0.5920492226760261,1333,,
PI3KAUC,0,8,ridge_only,0.6172511218395765,0.8431675845912336,0.567742787079015,1333,,
PI3KAUC,0,8,fixed_fusion,0.6108574947592418,0.8487334544236448,0.5707661299463236,1333,,
PI3KAUC,0,8,adaptive_fusion,0.6174546930334883,0.8430180236942031,0.5660343676688819,1333,0.2,0.572163819586234
PI3KAUC,0,9,imputer_only,0.6167223891559332,0.8196707972488594,0.5671362572379236,1333,,
PI3KAUC,0,9,ridge_only,0.6147665277941571,0.8177440913043094,0.56301699031157,1333,,
PI3KAUC,0,9,fixed_fusion,0.6252952924224084,0.8090381513904309,0.5567538703087825,1333,,
PI3KAUC,0,9,adaptive_fusion,0.6214144035263583,0.8119499460437645,0.5580106917986286,1333,0.2,0.5599438803351979
PI3KAUC,0,10,imputer_only,0.6093172922534228,0.7674112178475674,0.562174583041882,1333,,
PI3KAUC,0,10,ridge_only,0.6395983253241663,0.7324636304585559,0.5360479138376826,1333,,
PI3KAUC,0,10,fixed_fusion,0.6349419265775188,0.7382143344240233,0.5403844396467331,1333,,
PI3KAUC,0,10,adaptive_fusion,0.6406385421559162,0.7318645293773239,0.5353880206029646,1333,0.2,0.5746179031812396
PI3KAUC,1,1,imputer_only,0.6030137023476503,0.7853487436843719,0.5764588381453855,1334,,
PI3KAUC,1,1,ridge_only,0.6132333596472154,0.7667625582263863,0.5560987644919265,1334,,
PI3KAUC,1,1,fixed_fusion,0.6158596215807801,0.766933458352411,0.559189523662918,1334,,
PI3KAUC,1,1,adaptive_fusion,0.6163370719833867,0.764611557275665,0.5552517300827018,1334,0.2,0.5805806494704399
PI3KAUC,1,2,imputer_only,0.6126784927224878,0.7671190516616454,0.5566740645596475,1333,,
PI3KAUC,1,2,ridge_only,0.6285145541353736,0.7471508603796799,0.5416189980828877,1333,,
PI3KAUC,1,2,fixed_fusion,0.6332534125514514,0.744094024005119,0.5391929089019232,1333,,
PI3KAUC,1,2,adaptive_fusion,0.6338193367146443,0.7427573691319529,0.538745483740555,1333,0.2,0.5626849144795737
PI3KAUC,1,3,imputer_only,0.5973942568419521,0.8273886715103017,0.5848326167117142,1333,,
PI3KAUC,1,3,ridge_only,0.6111361886113362,0.8010629275519239,0.5634299952854104,1333,,
PI3KAUC,1,3,fixed_fusion,0.6152662707521307,0.8007493347277975,0.5644813971576073,1333,,
PI3KAUC,1,3,adaptive_fusion,0.6158912549703687,0.7976439730338267,0.5611760761648286,1333,0.2,0.5729941584705192
PI3KAUC,1,4,imputer_only,0.5848088837128026,0.8455865527867051,0.5885667167919516,1333,,
PI3KAUC,1,4,ridge_only,0.5708725041676026,0.8566626889500893,0.5902378139323363,1333,,
PI3KAUC,1,4,fixed_fusion,0.586661889548441,0.8422044669755732,0.5820264311652416,1333,,
PI3KAUC,1,4,adaptive_fusion,0.5792622025242479,0.8487717152739204,0.5849696363462268,1333,0.2,0.5775758348347264
PI3KAUC,1,5,imputer_only,0.5931390147641701,0.8743209083655048,0.5968163738628767,1333,,
PI3KAUC,1,5,ridge_only,0.6137995896139455,0.8500221846370949,0.5784832690583943,1333,,
PI3KAUC,1,5,fixed_fusion,0.6135223952558576,0.8511624833421857,0.5782202571111369,1333,,
PI3KAUC,1,5,adaptive_fusion,0.6163418070811827,0.8480207985072341,0.5767461523006335,1333,0.3,0.5749805820256353
PI3KAUC,1,6,imputer_only,0.5879533148528157,0.8124019145317553,0.5749527080739019,1333,,
PI3KAUC,1,6,ridge_only,0.5872815209719263,0.8080047051182299,0.5662700073377038,1333,,
PI3KAUC,1,6,fixed_fusion,0.5976443351825367,0.8000187531738323,0.5625389012204087,1333,,
PI3KAUC,1,6,adaptive_fusion,0.5939679167387713,0.80237020725856,0.5623790232084509,1333,0.2,0.5809669107013113
PI3KAUC,1,7,imputer_only,0.6374747248103545,0.7661023694581286,0.5558737890220394,1333,,
PI3KAUC,1,7,ridge_only,0.6406260639695316,0.759748776925934,0.5485031070593438,1333,,
PI3KAUC,1,7,fixed_fusion,0.6521238482358698,0.7500877322395922,0.5430791772239502,1333,,
PI3KAUC,1,7,adaptive_fusion,0.6485790126797247,0.7528076925323196,0.5440408099478178,1333,0.2,0.5734474720321675
PI3KAUC,1,8,imputer_only,0.6302236821510004,0.7611098009240088,0.5560048558353726,1333,,
PI3KAUC,1,8,ridge_only,0.6200752401839411,0.7642660529417393,0.556459188686056,1333,,
PI3KAUC,1,8,fixed_fusion,0.6346750830987068,0.7524801311668363,0.5471515152049258,1333,,
PI3KAUC,1,8,adaptive_fusion,0.6283373987511732,0.7571258394326104,0.5510463524734778,1333,0.2,0.570633816808281
PI3KAUC,1,9,imputer_only,0.6479790599346025,0.7596289166915923,0.5418774684182089,1333,,
PI3KAUC,1,9,ridge_only,0.6474713650340187,0.7565033636682489,0.5336080516162299,1333,,
PI3KAUC,1,9,fixed_fusion,0.6597095474853077,0.7460157968246895,0.5294795563286727,1333,,
PI3KAUC,1,9,adaptive_fusion,0.6554969098974762,0.7494289272550004,0.5294243583794055,1333,0.2,0.5650211396538688
PI3KAUC,1,10,imputer_only,0.607862563913949,0.8188161022454652,0.5738324174415201,1333,,
PI3KAUC,1,10,ridge_only,0.6123269355585474,0.805725910831804,0.5608105875461049,1333,,
PI3KAUC,1,10,fixed_fusion,0.6224671637327063,0.798620989013413,0.5568465579096584,1333,,
PI3KAUC,1,10,adaptive_fusion,0.6197776630824258,0.799591876886482,0.556178109544198,1333,0.2,0.5687477018783065
PI3KAUC,2,1,imputer_only,0.5917347626693752,0.7798948482464945,0.5775355783247876,1334,,
PI3KAUC,2,1,ridge_only,0.6104924960832869,0.7563962481323551,0.5606942612473955,1334,,
PI3KAUC,2,1,fixed_fusion,0.611001586683668,0.7574223251392093,0.5604442901357121,1334,,
PI3KAUC,2,1,adaptive_fusion,0.6133361673269678,0.7541865234887437,0.5587461780811865,1334,0.2,0.5679300182017661
PI3KAUC,2,2,imputer_only,0.600384720699894,0.8625477083356271,0.581105206693248,1333,,
PI3KAUC,2,2,ridge_only,0.6034212587448623,0.8558091593809894,0.578110110823209,1333,,
PI3KAUC,2,2,fixed_fusion,0.6119668621893017,0.8488487353879214,0.5708762499947794,1333,,
PI3KAUC,2,2,adaptive_fusion,0.6111840248856357,0.8491484484277388,0.5719203552245515,1333,0.3,0.5734851683890084
PI3KAUC,2,3,imputer_only,0.6270513835235105,0.7928968312529907,0.5770014840109384,1333,,
PI3KAUC,2,3,ridge_only,0.6319699850386813,0.7814891410117774,0.5681804761857333,1333,,
PI3KAUC,2,3,fixed_fusion,0.6404313807449961,0.7753908291256592,0.5637492620984602,1333,,
