dataset,seed,fold,alpha,mean_pcc,mean_rmse,mean_mae,selected
ERKAUC30,2,8,0.2,0.6241227642527971,0.7845182406690171,0.535484257721345,False
ERKAUC30,2,8,0.3,0.6246876750965112,0.7846232038539593,0.5358925636891929,True
ERKAUC30,2,8,0.4,0.6232528252823231,0.7869210746079386,0.5383372306761322,False
ERKAUC30,2,8,0.5,0.6199609281231341,0.791391120560427,0.5424991428038911,False
ERKAUC30,2,8,0.6000000000000001,0.6149934225463891,0.7979950272607896,0.5484311275983619,False
ERKAUC30,2,8,0.7000000000000001,0.6085570478925793,0.8066785009126842,0.5559727542447583,False
ERKAUC30,2,8,0.8,0.6008707761518692,0.8173734044778309,0.5649231167606568,False
ERKAUC30,2,8,0.9,0.5921543133290822,0.8300002414822683,0.575200176670902,False
ERKAUC30,2,8,1.0,0.582618890531595,0.8444707949046147,0.5868339602516518,False
ERKAUC30,2,9,0.0,0.6080322378481096,0.7940496494488467,0.5445225940975689,False
ERKAUC30,2,9,0.1,0.613941768775779,0.788990770769457,0.5402014973907145,False
ERKAUC30,2,9,0.2,0.6176225549715004,0.7861584921900017,0.5377449374974583,False
ERKAUC30,2,9,0.3,0.6191059981484337,0.7855766031754258,0.5373800941484042,True
ERKAUC30,2,9,0.4,0.6184901208413771,0.7872495692247288,0.5390284755306654,False
ERKAUC30,2,9,0.5,0.6159289862996619,0.7911623622258647,0.5424753012415396,False
ERKAUC30,2,9,0.6000000000000001,0.6116186851347355,0.79728113123739,0.547651415198469,False
ERKAUC30,2,9,0.7000000000000001,0.6057819874871263,0.8055546447357003,0.5544823349384311,False
ERKAUC30,2,9,0.8,0.5986535734293621,0.815916364118846,0.5628964293272819,False
ERKAUC30,2,9,0.9,0.5904672537921509,0.8282869608382557,0.5727765992756371,False
ERKAUC30,2,9,1.0,0.5814459736818188,0.8425770711094319,0.584072431698351,False
ERKAUC30,2,10,0.0,0.6087972251024905,0.794176021960386,0.5438914958370431,False
ERKAUC30,2,10,0.1,0.6131078833124365,0.7905891479546466,0.5404634489722373,False
ERKAUC30,2,10,0.2,0.6151838891038202,0.7892804201430517,0.5391172587454691,True
ERKAUC30,2,10,0.3,0.6150806697915453,0.7902606650057441,0.5401207317843035,False
ERKAUC30,2,10,0.4,0.612918500625988,0.7935209256063597,0.5430413135300238,False
ERKAUC30,2,10,0.5,0.6088705917690521,0.7990328641772149,0.5477206466968008,False
ERKAUC30,2,10,0.6000000000000001,0.6031482256841473,0.8067499681283948,0.5541929194485149,False
ERKAUC30,2,10,0.7000000000000001,0.5959850753367876,0.8166094428673236,0.5622961419359245,False
ERKAUC30,2,10,0.8,0.5876225500336032,0.8285346191830382,0.5719981148378739,False
ERKAUC30,2,10,0.9,0.5782974577827613,0.8424376741794328,0.5831743442701518,False
ERKAUC30,2,10,1.0,0.5682326381626033,0.8582224638133609,0.5955624801083363,False
ERKAUC30,3,1,0.0,0.6107470653050155,0.7980099357291425,0.5449439587730278,False
ERKAUC30,3,1,0.1,0.6157149128095647,0.7937299051858913,0.5413238911940953,False
ERKAUC30,3,1,0.2,0.6184730676445301,0.7916913790748942,0.5396891745223807,False
ERKAUC30,3,1,0.3,0.6190648858018782,0.7919111078547991,0.5401268931798457,True
ERKAUC30,3,1,0.4,0.617597350668388,0.7943867329049772,0.5425226334512494,False
ERKAUC30,3,1,0.5,0.614230337394732,0.7990969070015863,0.5468053529811905,False
ERKAUC30,3,1,0.6000000000000001,0.609162868353369,0.8060021963476508,0.5529034099699739,False
ERKAUC30,3,1,0.7000000000000001,0.6026183091583539,0.8150466775471743,0.5605877337705797,False
ERKAUC30,3,1,0.8,0.5948302495524915,0.8261600845101966,0.5699067857844297,False
ERKAUC30,3,1,0.9,0.5860303435435767,0.8392603244989776,0.5806990922607105,False
ERKAUC30,3,1,1.0,0.576438817837367,0.8542561722502248,0.5926670257925657,False
ERKAUC30,3,2,0.0,0.612376588512899,0.8016513158426211,0.544457368036203,False
ERKAUC30,3,2,0.1,0.6170116398620477,0.7975150490778341,0.5411452226871163,False
ERKAUC30,3,2,0.2,0.6197665807390621,0.7953369811037309,0.5395949533847801,False
ERKAUC30,3,2,0.3,0.6206640616275698,0.795133358934974,0.5397727291830526,True
ERKAUC30,3,2,0.4,0.6197747441599774,0.7969055987724664,0.541627181447324,False
ERKAUC30,3,2,0.5,0.6172106877503083,0.8006402403152866,0.5451770046597145,False
ERKAUC30,3,2,0.6000000000000001,0.6131165050723025,0.8063094626768266,0.5503733666351366,False
ERKAUC30,3,2,0.7000000000000001,0.607659446050547,0.813872115775494,0.5569781477958995,False
ERKAUC30,3,2,0.8,0.6010195076587603,0.8232751791942782,0.5648679957876414,False
ERKAUC30,3,2,0.9,0.5933804431189916,0.8344555318429547,0.5740513091079696,False
ERKAUC30,3,2,1.0,0.5849222423336864,0.8473419031497702,0.584444923692595,False
ERKAUC30,3,3,0.0,0.6144430965301277,0.7892497913989593,0.5412175609108728,False
ERKAUC30,3,3,0.1,0.6198465450874286,0.7845524551431057,0.5374935884909723,False
ERKAUC30,3,3,0.2,0.6230871133935171,0.7820183128560159,0.5360354162167569,False
ERKAUC30,3,3,0.3,0.6241920340293481,0.7816685783076658,0.5364167299143163,True
ERKAUC30,3,3,0.4,0.6232508861075262,0.7835061636874152,0.5386768613585423,False
ERKAUC30,3,3,0.5,0.6204064131761249,0.7875155585296711,0.5427974672615938,False
ERKAUC30,3,3,0.6000000000000001,0.6158421221063574,0.7936634829516735,0.5485071410324587,False
ERKAUC30,3,3,0.7000000000000001,0.609768447592932,0.8019002514960352,0.5557421689401976,False
ERKAUC30,3,3,0.8,0.6024091627750925,0.8121617195293037,0.5644014094706895,False
ERKAUC30,3,3,0.9,0.5939893372914968,0.8243716409324294,0.5745312074369144,False
ERKAUC30,3,3,1.0,0.5847256388952886,0.8384442485028305,0.5859370532118158,False
ERKAUC30,3,4,0.0,0.6092809893677048,0.7914143430527052,0.5406799677375915,False
ERKAUC30,3,4,0.1,0.6141567355874121,0.7872466937201262,0.5373901719391014,False
ERKAUC30,3,4,0.2,0.6168089433751447,0.7852910302888911,0.535930290558017,False
ERKAUC30,3,4,0.3,0.6172771233316003,0.7855641611932646,0.5364311777230638,True
ERKAUC30,3,4,0.4,0.6156659383628076,0.7880638543592304,0.5388871159144182,False
ERKAUC30,3,4,0.5,0.612134595097821,0.792768927364545,0.5432071472068325,False
ERKAUC30,3,4,0.6000000000000001,0.6068830118889016,0.7996401391393793,0.549306334559182,False
ERKAUC30,3,4,0.7000000000000001,0.6001367550291385,0.8086217967828564,0.557080034431051,False
ERKAUC30,3,4,0.8,0.5921325554605357,0.8196439277581096,0.5662877971645948,False
ERKAUC30,3,4,0.9,0.5831057531827174,0.8326248287604822,0.5771299235194584,False
ERKAUC30,3,4,1.0,0.5732804389216144,0.8474737914990493,0.5892016519776495,False
ERKAUC30,3,5,0.0,0.6029474280288574,0.8052874807083412,0.5445563423097484,False
ERKAUC30,3,5,0.1,0.6077808142445316,0.8010839488815119,0.541371139824664,False
ERKAUC30,3,5,0.2,0.6103022615355618,0.7992281915146999,0.540327803120273,False
ERKAUC30,3,5,0.3,0.6105438101797759,0.7997366783668155,0.5412693751523635,True
ERKAUC30,3,5,0.4,0.6086105042663347,0.8026044873169894,0.5443339950165564,False
ERKAUC30,3,5,0.5,0.6046690168944565,0.8078055424954211,0.5495213853815224,False
ERKAUC30,3,5,0.6000000000000001,0.5989322199120798,0.8152938022363212,0.5565104730164399,False
ERKAUC30,3,5,0.7000000000000001,0.5916421055706563,0.8250052716342221,0.5651351921557835,False
ERKAUC30,3,5,0.8,0.583053280744417,0.836860639226772,0.5752144150146563,False
ERKAUC30,3,5,0.9,0.5734186847858403,0.8507682968225808,0.5866869852509524,False
ERKAUC30,3,5,1.0,0.5629784621399392,0.8666274980882562,0.5995781276951441,False
ERKAUC30,3,6,0.0,0.6129579350517016,0.7980690205296993,0.5432962274937632,False
ERKAUC30,3,6,0.1,0.6176797163677662,0.7938376746250911,0.5396643687097715,False
ERKAUC30,3,6,0.2,0.6202446313172418,0.7918589069794149,0.5382109637290656,False
ERKAUC30,3,6,0.3,0.6206739752579399,0.7921493783694586,0.538802817984318,True
ERKAUC30,3,6,0.4,0.6190525904481111,0.794706251729855,0.5413036738540015,False
ERKAUC30,3,6,0.5,0.6155203105503406,0.7995073300248119,0.5455456269454718,False
ERKAUC30,3,6,0.6000000000000001,0.6102598394028828,0.8065120113892,0.5515848461527394,False
ERKAUC30,3,6,0.7000000000000001,0.6034828521523172,0.8156629671078341,0.5592292857642007,False
ERKAUC30,3,6,0.8,0.5954160720206433,0.8268883854378583,0.5682392978521605,False
ERKAUC30,3,6,0.9,0.5862887331798003,0.8401045871764037,0.5785379298170464,False
ERKAUC30,3,6,1.0,0.5763223373419439,0.8552188100569875,0.5901797283792047,False
ERKAUC30,3,7,0.0,0.6126807867658501,0.7944894051999516,0.5421507796849531,False
ERKAUC30,3,7,0.1,0.6179212307943558,0.789752968572196,0.5384104494312371,False
ERKAUC30,3,7,0.2,0.6210107714717829,0.7872393307777368,0.5367423499104044,False
ERKAUC30,3,7,0.3,0.6219698821101196,0.7869699420394778,0.5370041417512714,True
ERKAUC30,3,7,0.4,0.620881755054713,0.7889471788746566,0.5389734898066547,False
ERKAUC30,3,7,0.5,0.6178835614103086,0.7931542430441357,0.5426934869920149,False
ERKAUC30,3,7,0.6000000000000001,0.613154383672825,0.7995558710088718,0.5481080625863253,False
ERKAUC30,3,7,0.7000000000000001,0.6069015777928108,0.8080997848338003,0.5550404136688384,False
ERKAUC30,3,7,0.8,0.5993472363529813,0.8187187486577054,0.5632961938785839,False
ERKAUC30,3,7,0.9,0.590716066442875,0.8313330502316397,0.5730548966488345,False
ERKAUC30,3,7,1.0,0.5812255081203098,0.8458532094528579,0.5841631648151795,False
ERKAUC30,3,8,0.0,0.6114437743887849,0.7918746047038745,0.5424137295159905,False
ERKAUC30,3,8,0.1,0.6169131215788317,0.7869910055019674,0.5381260695546528,False
ERKAUC30,3,8,0.2,0.6204256692533006,0.7840823107902543,0.5356145972536904,False
ERKAUC30,3,8,0.3,0.6219851641752465,0.7831695316940688,0.5350181998257962,True
ERKAUC30,3,8,0.4,0.6216486956292571,0.7842583711029051,0.5362124995259961,False
ERKAUC30,3,8,0.5,0.6195204980462149,0.7873390547588714,0.5390482712149851,False
ERKAUC30,3,8,0.6000000000000001,0.6157429849971291,0.7923867616056446,0.5432554270063198,False
ERKAUC30,3,8,0.7000000000000001,0.6104862656494643,0.7993626102799813,0.5490898022707544,False
ERKAUC30,3,8,0.8,0.6039373736103839,0.8082151123636884,0.5563469298975099,False
ERKAUC30,3,8,0.9,0.596290227360331,0.8188819708666359,0.5649370028542536,False
ERKAUC30,3,8,1.0,0.5877370290083794,0.8312920875880039,0.57480621473843,False
ERKAUC30,3,9,0.0,0.6140496049370997,0.7974575352333562,0.5437462054191607,False
ERKAUC30,3,9,0.1,0.6184604326453663,0.7935830647343758,0.5403828349900129,False
ERKAUC30,3,9,0.2,0.6206501684808323,0.792022560126911,0.53911158814494,False
ERKAUC30,3,9,0.3,0.6206633969858493,0.7927883822006974,0.5399722044685007,True
ERKAUC30,3,9,0.4,0.6186094900367486,0.7958720910400464,0.5428354737866236,False
ERKAUC30,3,9,0.5,0.6146514174920386,0.8012448984410059,0.5476603835916182,False
ERKAUC30,3,9,0.6000000000000001,0.6089915468370534,0.8088590048373865,0.5542102650089509,False
ERKAUC30,3,9,0.7000000000000001,0.60185648408097,0.8186496779052904,0.5625681228671884,False
ERKAUC30,3,9,0.8,0.5934827415658391,0.8305378690524275,0.5726946595200427,False
ERKAUC30,3,9,0.9,0.5841044951950018,0.8444331373526446,0.584314351431097,False
ERKAUC30,3,9,1.0,0.5739440992280802,0.8602366570915583,0.5972505666767527,False
ERKAUC30,3,10,0.0,0.6015741588077956,0.8062257433677388,0.5475742119106887,False
ERKAUC30,3,10,0.1,0.6076926386734283,0.8008631234192803,0.5432619481020732,False
ERKAUC30,3,10,0.2,0.6116652110216779,0.7976702781113869,0.5410331928383881,False
ERKAUC30,3,10,0.3,0.6135026722507446,0.7966734545061935,0.5410244675626741,True
ERKAUC30,3,10,0.4,0.6132800874425598,0.7978808694117832,0.5429119113648702,False
ERKAUC30,3,10,0.5,0.6111284747309584,0.8012823724399573,0.5466202123338146,False
ERKAUC30,3,10,0.6000000000000001,0.6072228096563483,0.8068498724807686,0.5521876041264522,False
ERKAUC30,3,10,0.7000000000000001,0.6017681627882341,0.8145384860987027,0.5593777848212085,False
ERKAUC30,3,10,0.8,0.594985756113112,0.8242883001160877,0.5680032075846875,False
ERKAUC30,3,10,0.9,0.5871003762252656,0.8360265921885064,0.5780498321621057,False
ERKAUC30,3,10,1.0,0.5783300690831732,0.8496703286310799,0.5894029694916296,False
ERKAUC30,4,1,0.0,0.6091703957248786,0.802436393928212,0.5447851026105466,False
ERKAUC30,4,1,0.1,0.6131695091297715,0.7988737893537162,0.5422305057421962,False
ERKAUC30,4,1,0.2,0.6151927112019513,0.7973389662183656,0.5414130519348387,False
ERKAUC30,4,1,0.3,0.6152711860326079,0.7978427542707596,0.5421650223335532,True
ERKAUC30,4,1,0.4,0.613488873121194,0.8003802933312851,0.5446087731403606,False
ERKAUC30,4,1,0.5,0.6099746042222066,0.8049312587637395,0.5485203557366344,False
ERKAUC30,4,1,0.6000000000000001,0.6048917537515901,0.8114606658975315,0.5539651852775401,False
ERKAUC30,4,1,0.7000000000000001,0.5984268056607098,0.8199201805992239,0.5610004758066712,False
ERKAUC30,4,1,0.8,0.5907781358731372,0.8302498254294214,0.5694310992677261,False
ERKAUC30,4,1,0.9,0.582146011041088,0.8423799491041131,0.5791844370552235,False
ERKAUC30,4,1,1.0,0.5727244219838141,0.8562333223617735,0.5901378521301363,False
ERKAUC30,4,2,0.0,0.6126622996340413,0.7960256143088753,0.5444176148806619,False
ERKAUC30,4,2,0.1,0.6176571436873717,0.7917361838028247,0.5411626442604736,False
ERKAUC30,4,2,0.2,0.6204184443416132,0.7896863277913919,0.539793428575598,False
ERKAUC30,4,2,0.3,0.6209929998850967,0.7898935587109721,0.5403218565157146,True
ERKAUC30,4,2,0.4,0.6194919029534324,0.7923561241737689,0.5427423933163392,False
ERKAUC30,4,2,0.5,0.616079312279967,0.7970530805346003,0.5471228555821643,False
ERKAUC30,4,2,0.6000000000000001,0.6109582958281286,0.8039451733063162,0.5532423716700113,False
ERKAUC30,4,2,0.7000000000000001,0.60435574302218,0.8129764394946795,0.5607688105983784,False
ERKAUC30,4,2,0.8,0.5965080995256006,0.8240763835435917,0.5697241679306864,False
ERKAUC30,4,2,0.9,0.5876491787439816,0.8371625390923813,0.5800325129240582,False
ERKAUC30,4,2,1.0,0.5780007241993912,0.8521432167894233,0.5916372504749972,False
ERKAUC30,4,3,0.0,0.5892237762629076,0.8117638890462207,0.5514495937402468,False
ERKAUC30,4,3,0.1,0.5936684183089194,0.8080003945272395,0.5484831459103969,False
ERKAUC30,4,3,0.2,0.5960210605270392,0.8063412413014575,0.5476463888355291,False
ERKAUC30,4,3,0.3,0.5963137041439402,0.8067989600437819,0.5486196629245474,True
ERKAUC30,4,3,0.4,0.5946403824386927,0.8093691570432535,0.5512384787871463,False
ERKAUC30,4,3,0.5,0.5911473839915391,0.8140307170670728,0.5555877924553645,False
ERKAUC30,4,3,0.6000000000000001,0.5860202564676058,0.8207466673037104,0.5615233677257716,False
ERKAUC30,4,3,0.7000000000000001,0.5794695423599785,0.8294656208493218,0.5690096560925224,False
ERKAUC30,4,3,0.8,0.5717170248519741,0.8401236713986975,0.5778911753713466,False
ERKAUC30,4,3,0.9,0.5629837974287195,0.8526465838811269,0.5880158975029758,False
ERKAUC30,4,3,1.0,0.5534808973789598,0.8669521203780516,0.5994060613341299,False
ERKAUC30,4,4,0.0,0.5999197423949052,0.7972836417108508,0.5432053328708932,False
ERKAUC30,4,4,0.1,0.6058177388485418,0.7923579323379276,0.5393707124644157,False
ERKAUC30,4,4,0.2,0.6095128705649504,0.7895553204319261,0.5373598331986844,False
ERKAUC30,4,4,0.3,0.6110322932384062,0.7888989090237508,0.5371456954044528,True
ERKAUC30,4,4,0.4,0.6104691285373564,0.7903944047528932,0.5388807647527839,False
ERKAUC30,4,4,0.5,0.6079723234020793,0.7940298716547681,0.5422457000941904,False
ERKAUC30,4,4,0.6000000000000001,0.6037330766479736,0.7997762054745432,0.5474526681385758,False
ERKAUC30,4,4,0.7000000000000001,0.5979698569919415,0.8075882849443625,0.5544116112430691,False
ERKAUC30,4,4,0.8,0.5909138754450847,0.8174066955366129,0.5630213729393266,False
ERKAUC30,4,4,0.9,0.5827964086785631,0.8291598769844779,0.5730231127981689,False
ERKAUC30,4,4,1.0,0.5738387808008165,0.8427665238620164,0.5842405413867015,False
ERKAUC30,4,5,0.0,0.6100862772986255,0.8077285430913005,0.5522553372558611,False
ERKAUC30,4,5,0.1,0.6156363751231085,0.8027307027608167,0.5480302339321705,False
ERKAUC30,4,5,0.2,0.6189832651015907,0.8000123099479334,0.5458229625938756,False
ERKAUC30,4,5,0.3,0.6201502003314531,0.7995951865668465,0.5455565806472141,True
ERKAUC30,4,5,0.4,0.6192275335396917,0.8014808911233929,0.5472521532471778,False
ERKAUC30,4,5,0.5,0.6163624876502036,0.8056507435151044,0.5511265309311716,False
ERKAUC30,4,5,0.6000000000000001,0.6117453398362352,0.8120667446218139,0.5570609781138354,False
ERKAUC30,4,5,0.7000000000000001,0.6055941730953894,0.8206732867710074,0.5648574371004865,False
ERKAUC30,4,5,0.8,0.5981401491255018,0.8313994800314604,0.5742777331333919,False
ERKAUC30,4,5,0.9,0.5896147311239105,0.8441618791618948,0.5850722497532886,False
ERKAUC30,4,5,1.0,0.5802396475451604,0.8588673891316738,0.5971106047498369,False
ERKAUC30,4,6,0.0,0.6161757985185339,0.7940392758376429,0.5383815188785535,False
ERKAUC30,4,6,0.1,0.6208208454705446,0.7899406744011073,0.5356531238504544,False
ERKAUC30,4,6,0.2,0.6232589605851249,0.7881055683087279,0.5350159733910733,False
ERKAUC30,4,6,0.3,0.6235292381851152,0.7885499115921665,0.5361480526939374,True
ERKAUC30,4,6,0.4,0.6217349326048713,0.7912699159736348,0.5392443596518071,False
ERKAUC30,4,6,0.5,0.6180331577482734,0.7962422104551944,0.5443379615690246,False
ERKAUC30,4,6,0.6000000000000001,0.6126213705198895,0.8034248328637817,0.5512062987321655,False
ERKAUC30,4,6,0.7000000000000001,0.6057225887711966,0.8127589570118033,0.5594432698107087,False
ERKAUC30,4,6,0.8,0.597571131560812,0.8241711946455403,0.5689919439177931,False
ERKAUC30,4,6,0.9,0.5884002196418432,0.8375762728556231,0.5798411473088264,False
ERKAUC30,4,6,1.0,0.5784322078425934,0.8528798783310855,0.591955665341557,False
ERKAUC30,4,7,0.0,0.6026789394537179,0.7948438959815716,0.5406360653177249,False
ERKAUC30,4,7,0.1,0.6083087640798982,0.7900059240316617,0.5367813543666735,False
ERKAUC30,4,7,0.2,0.6117693523333407,0.7873179888889614,0.5350656534341627,False
ERKAUC30,4,7,0.3,0.613078962856481,0.7868003622301347,0.535272411660229,True
ERKAUC30,4,7,0.4,0.6123220332227455,0.7884547037981422,0.5371677071000247,False
ERKAUC30,4,7,0.5,0.6096397973971366,0.7922640954650895,0.5407904388029685,False
ERKAUC30,4,7,0.6000000000000001,0.6052171633146202,0.7981938844451107,0.5462896393757789,False
ERKAUC30,4,7,0.7000000000000001,0.5992678897254121,0.8061932401751161,0.5532772964877891,False
ERKAUC30,4,7,0.8,0.5920199951572205,0.8161972657719924,0.5618031456932816,False
ERKAUC30,4,7,0.9,0.5837028834129431,0.8281294695454753,0.5716781684307849,False
ERKAUC30,4,7,1.0,0.5745370706726004,0.8419043966299518,0.5828485415260519,False
ERKAUC30,4,8,0.0,0.6134567100498123,0.7986766803900485,0.5440663035870136,False
ERKAUC30,4,8,0.1,0.6196232385239496,0.7930718540392035,0.5397816577583165,False
ERKAUC30,4,8,0.2,0.6238377120631473,0.7894833833174092,0.5373686316542317,False
ERKAUC30,4,8,0.3,0.6260953608394489,0.7879385910765547,0.537071588225991,False
ERKAUC30,4,8,0.4,0.6264452745608577,0.7884489941510399,0.5386188208880178,True
ERKAUC30,4,8,0.5,0.6249849718691753,0.791009870781426,0.5419044296917966,False
ERKAUC30,4,8,0.6000000000000001,0.6218518819990428,0.795600469947954,0.5469665647882792,False
ERKAUC30,4,8,0.7000000000000001,0.6172129612598466,0.8021848418362623,0.5536238208112693,False
ERKAUC30,4,8,0.8,0.611253736166368,0.8107132134970312,0.5617059765552581,False
ERKAUC30,4,8,0.9,0.6041679041654395,0.8211237907521213,0.5710790795157722,False
ERKAUC30,4,8,1.0,0.5961483156106213,0.8333448421825043,0.5817066365121141,False
ERKAUC30,4,9,0.0,0.6043973875921131,0.802246068619335,0.5439429288742492,False
ERKAUC30,4,9,0.1,0.6097808348470004,0.7976214072002417,0.5403057705431108,False
ERKAUC30,4,9,0.2,0.6130523277503948,0.795127693472213,0.5387418602990197,False
ERKAUC30,4,9,0.3,0.6142360023943603,0.7947850587656747,0.5390294704715213,True
ERKAUC30,4,9,0.4,0.6134168465344658,0.7965962331255253,0.5408671147382323,False
ERKAUC30,4,9,0.5,0.6107319537873044,0.8005464384621247,0.5444820226244868,False
ERKAUC30,4,9,0.6000000000000001,0.606358584544649,0.8066039897740973,0.5496172551715841,False
ERKAUC30,4,9,0.7000000000000001,0.6005007606129636,0.8147215478262251,0.5563376061997701,False
ERKAUC30,4,9,0.8,0.5933760345011332,0.8248379099842106,0.5645784062991107,False
ERKAUC30,4,9,0.9,0.5852037150566171,0.8368801872093627,0.574354618207875,False
ERKAUC30,4,9,1.0,0.576195343109766,0.8507661986668225,0.585589721135771,False
ERKAUC30,4,10,0.0,0.6124194196574217,0.7969491598066809,0.543119117260453,False
ERKAUC30,4,10,0.1,0.618001072896853,0.7918900289845684,0.5391859523807533,False
ERKAUC30,4,10,0.2,0.6216047416990171,0.7888951034224972,0.5370307939610802,False
ERKAUC30,4,10,0.3,0.6232408832997604,0.7879882894077628,0.5366251255775129,True
ERKAUC30,4,10,0.4,0.6229735873222841,0.7891769576113589,0.5378286354478501,False
ERKAUC30,4,10,0.5,0.6209141146915597,0.7924516479717224,0.5409501916776968,False
ERKAUC30,4,10,0.6000000000000001,0.6172116038714323,0.7977864509228891,0.5457435285350989,False
ERKAUC30,4,10,0.7000000000000001,0.6120422244012782,0.8051400289071224,0.5521578263050546,False
ERKAUC30,4,10,0.8,0.6055980636215956,0.8144571851784118,0.5601098615177098,False
ERKAUC30,4,10,0.9,0.5980768255959833,0.8256708449365316,0.5694796624680495,False
ERKAUC30,4,10,1.0,0.5896730910289812,0.8387042919806602,0.5801990394948512,False
ERKAUC30,5,1,0.0,0.6007122715809246,0.8022343540260852,0.5430443642956077,False
ERKAUC30,5,1,0.1,0.6050629609311652,0.798586767119534,0.5400602669284134,False
ERKAUC30,5,1,0.2,0.6072120027609643,0.7971449811672241,0.5392416109429404,True
ERKAUC30,5,1,0.3,0.6071951865810264,0.7979197198821893,0.540365964152443,False
ERKAUC30,5,1,0.4,0.6051149077694296,0.8009033868086121,0.543496338580101,False
ERKAUC30,5,1,0.5,0.6011297693419129,0.8060704215418675,0.5484154688800946,False
ERKAUC30,5,1,0.6000000000000001,0.5954405738849484,0.8133783653879562,0.5548686653910415,False
ERKAUC30,5,1,0.7000000000000001,0.5882748191322718,0.8227695360930974,0.5627644000549764,False
ERKAUC30,5,1,0.8,0.5798716675566092,0.8341731646861174,0.5721541659427073,False
ERKAUC30,5,1,0.9,0.5704688768359846,0.8475078228624338,0.5828344232047046,False
ERKAUC30,5,1,1.0,0.5602925502258629,0.8626839674297739,0.5946658962616741,False
ERKAUC30,5,2,0.0,0.6084279664510424,0.8033338641013049,0.5459408566181212,False
ERKAUC30,5,2,0.1,0.6129419663882864,0.7993544627060356,0.5426741064859311,False
ERKAUC30,5,2,0.2,0.615530091694833,0.7973334851639724,0.5410768111927654,False
ERKAUC30,5,2,0.3,0.6162096688178508,0.7972863714705914,0.5413690042364913,True
ERKAUC30,5,2,0.4,0.6150497586374793,0.799213566398476,0.5432505484538386,False
ERKAUC30,5,2,0.5,0.612164585262047,0.8031004943385953,0.5468282021108679,False
ERKAUC30,5,2,0.6000000000000001,0.6077042508669992,0.8089181172855516,0.5518986414792522,False
ERKAUC30,5,2,0.7000000000000001,0.6018440239398972,0.8166240256911881,0.5585289313700726,False
ERKAUC30,5,2,0.8,0.594773476447747,0.8261639664771281,0.5665962928012338,False
ERKAUC30,5,2,0.9,0.5866865195001683,0.8374736820973618,0.5759840409287798,False
ERKAUC30,5,2,1.0,0.5777730439215707,0.8504809223650682,0.5865392400613099,False
ERKAUC30,5,3,0.0,0.6153837222696106,0.7996626831647887,0.543052315703346,False
ERKAUC30,5,3,0.1,0.6198157513068256,0.7956659708803484,0.5397411596220865,False
ERKAUC30,5,3,0.2,0.6221892943025324,0.793840002706092,0.5383803288292999,False
ERKAUC30,5,3,0.3,0.6225318118641916,0.7941996017501586,0.5390317248651786,True
ERKAUC30,5,3,0.4,0.620927625067421,0.7967415140144665,0.5415710776139029,False
ERKAUC30,5,3,0.5,0.6175098824820392,0.8014445538390202,0.5460269134776987,False
ERKAUC30,5,3,0.6000000000000001,0.6124496374723699,0.8082704793082078,0.5523679534210274,False
ERKAUC30,5,3,0.7000000000000001,0.6059435477465651,0.8171655144199201,0.5605469549756925,False
ERKAUC30,5,3,0.8,0.5982016469919341,0.8280623804774455,0.5703644659384512,False
ERKAUC30,5,3,0.9,0.5894363431542076,0.8408826664507532,0.5814746474758081,False
ERKAUC30,5,3,1.0,0.5798533857187984,0.8555393595108924,0.593965266351457,False
ERKAUC30,5,4,0.0,0.6094366041344841,0.7954567200241666,0.5416110321661768,False
ERKAUC30,5,4,0.1,0.6151151027961991,0.7906219824108195,0.5379412505780266,False
ERKAUC30,5,4,0.2,0.6185667866948381,0.7879756966809073,0.5360716334101907,False
ERKAUC30,5,4,0.3,0.6198194149706407,0.7875395522772852,0.5360864382476579,True
ERKAUC30,5,4,0.4,0.6189675038123126,0.7893167731518025,0.5381508627413101,False
ERKAUC30,5,4,0.5,0.6161621201251648,0.7932919997308974,0.5421181599263207,False
ERKAUC30,5,4,0.6000000000000001,0.6115971709760999,0.7994319434159571,0.5476811833671447,False
ERKAUC30,5,4,0.7000000000000001,0.6054942377803162,0.807686749775715,0.5548013899624524,False
ERKAUC30,5,4,0.8,0.5980878489357623,0.8179919437317131,0.5635872555591865,False
ERKAUC30,5,4,0.9,0.5896126157999917,0.8302707876928828,0.5736979757032054,False
ERKAUC30,5,4,1.0,0.5802930593182538,0.8444368663042976,0.5850771732915033,False
ERKAUC30,5,5,0.0,0.6030799093314414,0.7979337219986203,0.5448786202589945,False
ERKAUC30,5,5,0.1,0.6076394320808837,0.7941260531230232,0.5417022971247948,False
ERKAUC30,5,5,0.2,0.610038363798963,0.792493588333661,0.5405344306140558,False
ERKAUC30,5,5,0.3,0.610317770555957,0.7930497300255182,0.5415165501889565,True
ERKAUC30,5,5,0.4,0.6085806736343875,0.7957898581995526,0.5444285752686034,False
ERKAUC30,5,5,0.5,0.6049820177342753,0.8006915200244048,0.5491192793183798,False
ERKAUC30,5,5,0.6000000000000001,0.5997155929632866,0.8077153350304099,0.5553994252604908,False
ERKAUC30,5,5,0.7000000000000001,0.5929997549792979,0.8168065325751945,0.5631797131818985,False
ERKAUC30,5,5,0.8,0.5850636409921159,0.8278969861566164,0.5723387919433709,False
ERKAUC30,5,5,0.9,0.5761351627621039,0.8409075777439989,0.582847203063635,False
