dataset,seed,quartile,method,pcc,rmse,mae,mean_disagreement,n_test
PI3KIC50,0,4,ridge_only,0.6271304777665139,0.8848648833770072,0.624974990160748,0.4398049543669495,3481
PI3KIC50,0,4,fixed_fusion,0.6401505774073432,0.8764472129923627,0.6187766188726177,0.4398049543669495,3481
PI3KIC50,1,1,imputer_only,0.6132693984815091,0.7215738763972752,0.5227864035948345,0.029358565879023878,3482
PI3KIC50,1,1,ridge_only,0.6120829083967515,0.7225934586904091,0.5234341771953993,0.029358565879023878,3482
PI3KIC50,1,1,fixed_fusion,0.6129014551543299,0.7218848136130155,0.5229167651905728,0.029358565879023878,3482
PI3KIC50,1,2,imputer_only,0.5896661032794458,0.7353662131405176,0.5339560474548997,0.09390622677588017,3482
PI3KIC50,1,2,ridge_only,0.5905404840537026,0.7346342059209893,0.5331374309507816,0.09390622677588017,3482
PI3KIC50,1,2,fixed_fusion,0.5919514240030986,0.7334230502985988,0.5319181708915219,0.09390622677588017,3482
PI3KIC50,1,3,imputer_only,0.6201808227078622,0.7472255970447568,0.5519640508643483,0.1851186824372463,3482
PI3KIC50,1,3,ridge_only,0.6271040446355596,0.7400561674732578,0.5466228026667399,0.1851186824372463,3482
PI3KIC50,1,3,fixed_fusion,0.6297156036922734,0.7376776905000646,0.5434476265457931,0.1851186824372463,3482
PI3KIC50,1,4,imputer_only,0.5822399952439508,1.0175102822027637,0.714600488530614,0.4533519195954571,3481
PI3KIC50,1,4,ridge_only,0.6189919093441915,0.940792906061532,0.6432665235167213,0.4533519195954571,3481
PI3KIC50,1,4,fixed_fusion,0.6219901436558831,0.9441209807507673,0.6472479849328198,0.4533519195954571,3481
PI3KIC50,2,1,imputer_only,0.5966123799562978,0.7157050819295531,0.5250181779615117,0.028974429329794108,3482
PI3KIC50,2,1,ridge_only,0.5942784917934418,0.7174503371396588,0.5257687880999303,0.028974429329794108,3482
PI3KIC50,2,1,fixed_fusion,0.59568036366319,0.7163805827134845,0.5251960812189623,0.028974429329794108,3482
PI3KIC50,2,2,imputer_only,0.6052918796270472,0.7310307049599601,0.5371384156356994,0.09349932123643187,3482
PI3KIC50,2,2,ridge_only,0.6074348907475858,0.7292373451901222,0.5356331527068895,0.09349932123643187,3482
PI3KIC50,2,2,fixed_fusion,0.608174290297088,0.7285610054487901,0.5349726413783176,0.09349932123643187,3482
PI3KIC50,2,3,imputer_only,0.6193178258363174,0.7683502058521825,0.54973943546995,0.1842202657565158,3482
PI3KIC50,2,3,ridge_only,0.6221285218157632,0.7644884645152191,0.54441753543564,0.1842202657565158,3482
PI3KIC50,2,3,fixed_fusion,0.6266407259121416,0.760677576973873,0.5410433258635636,0.1842202657565158,3482
PI3KIC50,2,4,imputer_only,0.582200424300798,1.0055871876463585,0.7076798543864063,0.45127708086552926,3481
PI3KIC50,2,4,ridge_only,0.6055099739990889,0.9451789622824014,0.6445934143997957,0.45127708086552926,3481
PI3KIC50,2,4,fixed_fusion,0.6158824968022316,0.9409520227880476,0.643451256259796,0.45127708086552926,3481
PI3KIC50,3,1,imputer_only,0.6206745997003352,0.7299483711638403,0.527345930225303,0.029258865792874518,3482
PI3KIC50,3,1,ridge_only,0.620621795271355,0.7299887052107972,0.5272688395077173,0.029258865792874518,3482
PI3KIC50,3,1,fixed_fusion,0.6208769000617961,0.729774419026242,0.5271270066411831,0.029258865792874518,3482
PI3KIC50,3,2,imputer_only,0.6086497480650667,0.7304656751016657,0.5238480888778039,0.09350395114245326,3482
PI3KIC50,3,2,ridge_only,0.6102322283430094,0.7290373532625457,0.5216961373838287,0.09350395114245326,3482
PI3KIC50,3,2,fixed_fusion,0.6112152231937676,0.7281769400078436,0.5211741155352658,0.09350395114245326,3482
PI3KIC50,3,3,imputer_only,0.6089766860337265,0.7505336876837325,0.5493862066263081,0.18281909547792186,3482
PI3KIC50,3,3,ridge_only,0.616504679906166,0.7433077322970352,0.541321943910384,0.18281909547792186,3482
PI3KIC50,3,3,fixed_fusion,0.6189177795440034,0.7411290561873738,0.5397811045751709,0.18281909547792186,3482
PI3KIC50,3,4,imputer_only,0.5634043379577447,1.015015117760127,0.7090454771584347,0.4442378072471017,3481
PI3KIC50,3,4,ridge_only,0.5803396321049225,0.9623869056490915,0.6661987674864145,0.4442378072471017,3481
PI3KIC50,3,4,fixed_fusion,0.5938967759719842,0.9557257015677587,0.6565593387572407,0.4442378072471017,3481
PI3KIC50,4,1,imputer_only,0.6073000799138721,0.726907399875067,0.5253951615797997,0.02944676658980621,3482
PI3KIC50,4,1,ridge_only,0.6084834201358399,0.7260310420555107,0.5245535357928713,0.02944676658980621,3482
PI3KIC50,4,1,fixed_fusion,0.6081296372917531,0.7262695977555067,0.5247697446293256,0.02944676658980621,3482
PI3KIC50,4,2,imputer_only,0.6091551355839411,0.7209285603205148,0.5216774574639526,0.09496103207071754,3482
PI3KIC50,4,2,ridge_only,0.6096445732548008,0.7204564531371769,0.5207076194109672,0.09496103207071754,3482
PI3KIC50,4,2,fixed_fusion,0.6112563665121166,0.7190512892547692,0.5195141658753777,0.09496103207071754,3482
PI3KIC50,4,3,imputer_only,0.5895396730267718,0.8053127132975645,0.5698045529883997,0.18490407315132598,3482
PI3KIC50,4,3,ridge_only,0.5863735433417117,0.8065656644033694,0.5642630463560402,0.18490407315132598,3482
PI3KIC50,4,3,fixed_fusion,0.5938227503531424,0.8004410274672698,0.5610898436343428,0.18490407315132598,3482
PI3KIC50,4,4,imputer_only,0.5958012131277124,0.9755554223578177,0.6917124461829744,0.4460701362297572,3481
PI3KIC50,4,4,ridge_only,0.6293202049749642,0.9039371719136514,0.634746825434401,0.4460701362297572,3481
PI3KIC50,4,4,fixed_fusion,0.6340673119785084,0.9051305419539156,0.6326594328336067,0.4460701362297572,3481
PI3KIC50,5,1,imputer_only,0.6210576174653378,0.7024506044442214,0.5142536746337643,0.028633644657786176,3482
PI3KIC50,5,1,ridge_only,0.6208208124957159,0.7026258152453871,0.5141805026744323,0.028633644657786176,3482
PI3KIC50,5,1,fixed_fusion,0.6211672357773266,0.7023404017914379,0.5140158984570095,0.028633644657786176,3482
PI3KIC50,5,2,imputer_only,0.597257452341043,0.7227961619112611,0.5209683239250732,0.09439638508178855,3482
PI3KIC50,5,2,ridge_only,0.6016565230576905,0.7188686115345138,0.5167168664573905,0.09439638508178855,3482
PI3KIC50,5,2,fixed_fusion,0.601258139216523,0.7192100505837764,0.5171982596291793,0.09439638508178855,3482
PI3KIC50,5,3,imputer_only,0.6077881431527385,0.7904012938373798,0.5646279152825386,0.18660600926771992,3482
PI3KIC50,5,3,ridge_only,0.6079059259559724,0.7895909969412631,0.5638834850120947,0.18660600926771992,3482
PI3KIC50,5,3,fixed_fusion,0.6143213849450361,0.7842827455322947,0.5585651711124558,0.18660600926771992,3482
PI3KIC50,5,4,imputer_only,0.5747456417391874,1.0111021055626674,0.7153500060255349,0.4562698770302416,3481
PI3KIC50,5,4,ridge_only,0.5941102006805059,0.953518730081066,0.6648718059876276,0.4562698770302416,3481
PI3KIC50,5,4,fixed_fusion,0.6069436735016654,0.9472610089224189,0.6580384482007272,0.4562698770302416,3481
PI3KIC50,6,1,imputer_only,0.6344556975955987,0.7076077292780439,0.5244073391668421,0.029641600400460846,3482
PI3KIC50,6,1,ridge_only,0.6354906264758254,0.7067968328967806,0.5239060596596364,0.029641600400460846,3482
PI3KIC50,6,1,fixed_fusion,0.6352181160958495,0.7069947918057617,0.5239648053886903,0.029641600400460846,3482
PI3KIC50,6,2,imputer_only,0.6173566132544841,0.7442990251486588,0.5268905068058167,0.09380680244813991,3482
PI3KIC50,6,2,ridge_only,0.6173932205095722,0.744030847726467,0.5265895311310373,0.09380680244813991,3482
PI3KIC50,6,2,fixed_fusion,0.6191190566163703,0.7426129037565915,0.5252251362982797,0.09380680244813991,3482
PI3KIC50,6,3,imputer_only,0.5938401890440336,0.7670373871342259,0.5587544869446809,0.182436940270529,3482
PI3KIC50,6,3,ridge_only,0.5961807876956833,0.7635695224907287,0.5527402991971764,0.182436940270529,3482
PI3KIC50,6,3,fixed_fusion,0.6007770590909258,0.7596734700235513,0.5502522910289922,0.182436940270529,3482
PI3KIC50,6,4,imputer_only,0.562744804687994,1.013587685540146,0.7094851951646933,0.4439253727318192,3481
PI3KIC50,6,4,ridge_only,0.5868955954710658,0.9507428940873532,0.6614779907347162,0.4439253727318192,3481
PI3KIC50,6,4,fixed_fusion,0.5955325612035125,0.9495853555988356,0.6544463158510173,0.4439253727318192,3481
PI3KIC50,7,1,imputer_only,0.617651262023398,0.7274094154767922,0.5264771970716082,0.029384055418349667,3482
PI3KIC50,7,1,ridge_only,0.6178737653306067,0.7271621250245639,0.5261086356743241,0.029384055418349667,3482
PI3KIC50,7,1,fixed_fusion,0.6179872274185777,0.727084699245024,0.5260926844546839,0.029384055418349667,3482
PI3KIC50,7,2,imputer_only,0.628076456778436,0.726586042439312,0.5271351022250079,0.09464147031943258,3482
PI3KIC50,7,2,ridge_only,0.6269019604283878,0.7273904049524255,0.5264544981057679,0.09464147031943258,3482
PI3KIC50,7,2,fixed_fusion,0.6293708816046659,0.7253742726226466,0.5252509773922687,0.09464147031943258,3482
PI3KIC50,7,3,imputer_only,0.6121496564077137,0.7691120298736063,0.5527948466890413,0.18355133763922615,3482
PI3KIC50,7,3,ridge_only,0.6136850921889225,0.7665424227825415,0.549750097921706,0.18355133763922615,3482
PI3KIC50,7,3,fixed_fusion,0.6190756526734484,0.7621434428055001,0.545219606069229,0.18355133763922615,3482
PI3KIC50,7,4,imputer_only,0.557661573823171,1.0106843258738214,0.7092652316721021,0.44658345910715175,3481
PI3KIC50,7,4,ridge_only,0.57759762547391,0.9459214396146185,0.6623205473661345,0.44658345910715175,3481
PI3KIC50,7,4,fixed_fusion,0.5890815895051309,0.9438612078990596,0.6568879025426028,0.44658345910715175,3481
PI3KIC50,8,1,imputer_only,0.6056564112530434,0.7300837925819753,0.5228750292720762,0.02935719949353512,3482
PI3KIC50,8,1,ridge_only,0.6053851491473722,0.7301604570578414,0.5225556159479863,0.02935719949353512,3482
PI3KIC50,8,1,fixed_fusion,0.6057406578996185,0.729924769235373,0.5224478820032996,0.02935719949353512,3482
PI3KIC50,8,2,imputer_only,0.6339271565727522,0.7219192588967616,0.5297436433103478,0.09515198319160745,3482
PI3KIC50,8,2,ridge_only,0.6352226073750354,0.7209362131117653,0.5277301326198198,0.09515198319160745,3482
PI3KIC50,8,2,fixed_fusion,0.6364872894874757,0.719778264918703,0.5272549572719474,0.09515198319160745,3482
PI3KIC50,8,3,imputer_only,0.6129206809651205,0.7814906982298724,0.5640864971579772,0.1844918738268551,3482
PI3KIC50,8,3,ridge_only,0.6155331219066765,0.7774200410696039,0.5564994255465655,0.1844918738268551,3482
PI3KIC50,8,3,fixed_fusion,0.6199225993448112,0.7738045500746441,0.5540862119784673,0.1844918738268551,3482
PI3KIC50,8,4,imputer_only,0.5581103199995059,1.0078343257450029,0.7194329632796327,0.44612282645080376,3481
PI3KIC50,8,4,ridge_only,0.5840522233777223,0.9390678946171065,0.6534196094539224,0.44612282645080376,3481
PI3KIC50,8,4,fixed_fusion,0.5915302898421336,0.9403724024207253,0.6571919421434956,0.44612282645080376,3481
PI3KIC50,9,1,imputer_only,0.5994743191049112,0.7291333373796279,0.527364456655748,0.029453804938733525,3482
PI3KIC50,9,1,ridge_only,0.5995226008521792,0.7291392689100413,0.5273131188241249,0.029453804938733525,3482
PI3KIC50,9,1,fixed_fusion,0.5997279441700429,0.7289398719422228,0.5271475599530527,0.029453804938733525,3482
PI3KIC50,9,2,imputer_only,0.6162430429387098,0.7183952171001404,0.5225136180250142,0.09258104333744183,3482
PI3KIC50,9,2,ridge_only,0.6211424150465042,0.7144566029489778,0.5176376051498475,0.09258104333744183,3482
PI3KIC50,9,2,fixed_fusion,0.6204618714800891,0.7148521042473427,0.5184251402881387,0.09258104333744183,3482
PI3KIC50,9,3,imputer_only,0.6072090486551686,0.7728612849315799,0.5601385244087967,0.18325268126257077,3482
PI3KIC50,9,3,ridge_only,0.6067780706729248,0.7718371478463667,0.5570789811833687,0.18325268126257077,3482
PI3KIC50,9,3,fixed_fusion,0.6129495039261897,0.7667177915530954,0.5529048836772372,0.18325268126257077,3482
PI3KIC50,9,4,imputer_only,0.5932354260385521,0.9843664271644771,0.6988032254527907,0.43837521742645164,3481
PI3KIC50,9,4,ridge_only,0.6186122248646423,0.9282585473554372,0.6468462154130333,0.43837521742645164,3481
PI3KIC50,9,4,fixed_fusion,0.6275969269521936,0.9236478872846676,0.6438665500863141,0.43837521742645164,3481
PRISM19Q4_independent,0,1,imputer_only,0.6327237734401622,0.09635711191098581,0.06840585390306234,0.003699062257426967,567
PRISM19Q4_independent,0,1,ridge_only,0.631303029206693,0.09649490337255505,0.0686983454584865,0.003699062257426967,567
PRISM19Q4_independent,0,1,fixed_fusion,0.6322221113866554,0.09640238868269105,0.0685410170538295,0.003699062257426967,567
PRISM19Q4_independent,0,2,imputer_only,0.6843637191591363,0.09287346843025657,0.06496925067564624,0.01188989304822241,566
PRISM19Q4_independent,0,2,ridge_only,0.6840417051979745,0.09293007591961572,0.0651095218877489,0.01188989304822241,566
PRISM19Q4_independent,0,2,fixed_fusion,0.6859310913544132,0.0927007828405419,0.06488251875651599,0.01188989304822241,566
PRISM19Q4_independent,0,3,imputer_only,0.6351144293033654,0.10608672461042618,0.07367345185246148,0.02431487299949457,566
PRISM19Q4_independent,0,3,ridge_only,0.6150155511477097,0.10820039189335512,0.07551310519447596,0.02431487299949457,566
PRISM19Q4_independent,0,3,fixed_fusion,0.6311697809203849,0.10643364336924385,0.07391257557767861,0.02431487299949457,566
PRISM19Q4_independent,0,4,imputer_only,0.7669479403837558,0.11805846111639239,0.08334264048628588,0.06087840667040525,566
PRISM19Q4_independent,0,4,ridge_only,0.7283356635025491,0.1289270242259435,0.09291391990841909,0.06087840667040525,566
PRISM19Q4_independent,0,4,fixed_fusion,0.7704536868826747,0.11871626671343097,0.0837333047031935,0.06087840667040525,566
PRISM19Q4_independent,1,1,imputer_only,0.6259007276584869,0.09656574168432115,0.0685665247932313,0.003754776726744583,567
PRISM19Q4_independent,1,1,ridge_only,0.6254370671495985,0.09660513439315963,0.06876943866201599,0.003754776726744583,567
PRISM19Q4_independent,1,1,fixed_fusion,0.6258854470792897,0.0965612664760882,0.06865307010670818,0.003754776726744583,567
PRISM19Q4_independent,1,2,imputer_only,0.692988174257877,0.09325831883577171,0.06505302058091854,0.011959505270732165,566
PRISM19Q4_independent,1,2,ridge_only,0.6934384629700744,0.09323627144157459,0.06535440788673427,0.011959505270732165,566
PRISM19Q4_independent,1,2,fixed_fusion,0.6949231591925976,0.09304451250912138,0.06504466740065666,0.011959505270732165,566
PRISM19Q4_independent,1,3,imputer_only,0.6298638359128539,0.10525366756877066,0.07309359838600293,0.02439054162257973,566
PRISM19Q4_independent,1,3,ridge_only,0.6085859203465696,0.10742612789021139,0.07491429429172206,0.02439054162257973,566
PRISM19Q4_independent,1,3,fixed_fusion,0.6254968905554406,0.10562098433437951,0.07334230003003096,0.02439054162257973,566
PRISM19Q4_independent,1,4,imputer_only,0.7672629937446707,0.11831382417572925,0.08368505147868248,0.060885321335741996,566
PRISM19Q4_independent,1,4,ridge_only,0.7287528657769088,0.12916124062958062,0.0930853110636081,0.060885321335741996,566
PRISM19Q4_independent,1,4,fixed_fusion,0.7705618315110261,0.11896513652669587,0.08398799798303273,0.060885321335741996,566
PRISM19Q4_independent,2,1,imputer_only,0.6327248084174951,0.09703963567770012,0.06869548601237975,0.003678846191056401,567
PRISM19Q4_independent,2,1,ridge_only,0.6330522193570349,0.09699776029676994,0.06878318830772683,0.003678846191056401,567
PRISM19Q4_independent,2,1,fixed_fusion,0.6330949371612974,0.09699543499361886,0.06872924253002886,0.003678846191056401,567
PRISM19Q4_independent,2,2,imputer_only,0.692316122636654,0.09065905055062902,0.06406611951838112,0.0119334382429561,566
PRISM19Q4_independent,2,2,ridge_only,0.6912373232605928,0.09083151611328164,0.06439054138668855,0.0119334382429561,566
PRISM19Q4_independent,2,2,fixed_fusion,0.6935320271531251,0.09053821239098617,0.0640707637311713,0.0119334382429561,566
PRISM19Q4_independent,2,3,imputer_only,0.6304279225385956,0.10702936082267075,0.07392123331029508,0.02435276902185312,566
PRISM19Q4_independent,2,3,ridge_only,0.6102519770913223,0.1091446525771136,0.07585062355119011,0.02435276902185312,566
PRISM19Q4_independent,2,3,fixed_fusion,0.6264861016254611,0.10738233363413385,0.07418389897464442,0.02435276902185312,566
PRISM19Q4_independent,2,4,imputer_only,0.7666151047186012,0.11831590006244055,0.08369544459105381,0.060877964900997415,566
PRISM19Q4_independent,2,4,ridge_only,0.7269603288672855,0.1292685101033886,0.09305324808236988,0.060877964900997415,566
PRISM19Q4_independent,2,4,fixed_fusion,0.7695650167227758,0.11901994213775684,0.08402032360381878,0.060877964900997415,566
PRISM19Q4_independent,3,1,imputer_only,0.627270167044382,0.09700491485882932,0.06868339962008979,0.003711542124470706,567
PRISM19Q4_independent,3,1,ridge_only,0.6268404007206541,0.09703836755527619,0.06881253544825935,0.003711542124470706,567
PRISM19Q4_independent,3,1,fixed_fusion,0.6272638500120403,0.09699817971981764,0.06873876918140122,0.003711542124470706,567
PRISM19Q4_independent,3,2,imputer_only,0.6899524507910374,0.0917569690072971,0.06460643667635564,0.011904416783538386,566
PRISM19Q4_independent,3,2,ridge_only,0.6892691644619028,0.09185887929929,0.06490258056367665,0.011904416783538386,566
PRISM19Q4_independent,3,2,fixed_fusion,0.6913453018212007,0.09160390332096373,0.06458311546396452,0.011904416783538386,566
PRISM19Q4_independent,3,3,imputer_only,0.6305522578228838,0.10618742564951111,0.07348186272614415,0.024334692807585108,566
PRISM19Q4_independent,3,3,ridge_only,0.608003784016619,0.10854762839597015,0.07575002196820801,0.024334692807585108,566
PRISM19Q4_independent,3,3,fixed_fusion,0.6255196885562331,0.10665977107741659,0.07395101204356541,0.024334692807585108,566
PRISM19Q4_independent,3,4,imputer_only,0.7677932270899879,0.11828054229737209,0.0836163919300578,0.06093635433764845,566
PRISM19Q4_independent,3,4,ridge_only,0.730111063044162,0.12903042493136924,0.09269801440382172,0.06093635433764845,566
PRISM19Q4_independent,3,4,fixed_fusion,0.7714840559158848,0.11886982313701885,0.0837642142397776,0.06093635433764845,566
PRISM19Q4_independent,4,1,imputer_only,0.632433159850627,0.09777124155917412,0.06926829789681409,0.003693274614882427,567
PRISM19Q4_independent,4,1,ridge_only,0.6321041824001683,0.0977944019583591,0.06955786535559087,0.003693274614882427,567
PRISM19Q4_independent,4,1,fixed_fusion,0.6324764630659993,0.09775950027696931,0.06940276587030454,0.003693274614882427,567
PRISM19Q4_independent,4,2,imputer_only,0.687846416721495,0.09197756366926792,0.06425777383069689,0.011960534977828657,566
PRISM19Q4_independent,4,2,ridge_only,0.68635279699213,0.09216647676274384,0.06452409001626733,0.011960534977828657,566
PRISM19Q4_independent,4,2,fixed_fusion,0.6888554279696669,0.09186715732988433,0.06423095195116509,0.011960534977828657,566
PRISM19Q4_independent,4,3,imputer_only,0.6333639065539223,0.10563016149153234,0.07359002820173338,0.024337638393307742,566
PRISM19Q4_independent,4,3,ridge_only,0.6137918547810107,0.10767115756884897,0.0752621335191356,0.024337638393307742,566
PRISM19Q4_independent,4,3,fixed_fusion,0.629756349924558,0.10593617032655303,0.07374787067356042,0.024337638393307742,566
PRISM19Q4_independent,4,4,imputer_only,0.7669411157698257,0.11796818615648036,0.08323950902312047,0.06088007502126188,566
PRISM19Q4_independent,4,4,ridge_only,0.7262203399064673,0.1290585599528139,0.09288281060149729,0.06088007502126188,566
PRISM19Q4_independent,4,4,fixed_fusion,0.7694707921488227,0.11873375389432948,0.08367848770146656,0.06088007502126188,566
PRISM19Q4_independent,5,1,imputer_only,0.6376584878418341,0.09471986460675222,0.06786870725150672,0.0036726819985337567,567
PRISM19Q4_independent,5,1,ridge_only,0.6364701440550375,0.09483207920123271,0.06817439119651834,0.0036726819985337567,567
PRISM19Q4_independent,5,1,fixed_fusion,0.637271694248915,0.09475247927163062,0.06800526601296884,0.0036726819985337567,567
PRISM19Q4_independent,5,2,imputer_only,0.6736177489386751,0.09601515521641632,0.06586474159159846,0.011885783802915377,566
PRISM19Q4_independent,5,2,ridge_only,0.6729524900006012,0.09608595760067626,0.0659953051447447,0.011885783802915377,566
PRISM19Q4_independent,5,2,fixed_fusion,0.6749726395221233,0.09585604414378197,0.06577963437292686,0.011885783802915377,566
PRISM19Q4_independent,5,3,imputer_only,0.6445125666234863,0.10444970074572542,0.07327990544558415,0.024329165371904948,566
PRISM19Q4_independent,5,3,ridge_only,0.6231982542779237,0.1067921103951232,0.07533196141357557,0.024329165371904948,566
PRISM19Q4_independent,5,3,fixed_fusion,0.640148663662301,0.1049018867479818,0.073661492275265,0.024329165371904948,566
PRISM19Q4_independent,5,4,imputer_only,0.7650524301769404,0.1183182452186916,0.0834011291762544,0.060835521339106476,566
PRISM19Q4_independent,5,4,ridge_only,0.7255045682829839,0.1290197195398209,0.09260895242750013,0.060835521339106476,566
PRISM19Q4_independent,5,4,fixed_fusion,0.7679269196912831,0.1188944810506837,0.083593287916571,0.060835521339106476,566
PRISM19Q4_independent,6,1,imputer_only,0.622676961310863,0.09893429865804507,0.06984273224701117,0.003680081489435159,567
PRISM19Q4_independent,6,1,ridge_only,0.6223317231693121,0.09895972091476032,0.07006164244663568,0.003680081489435159,567
PRISM19Q4_independent,6,1,fixed_fusion,0.6227060662937132,0.09892428378266292,0.06993516811828344,0.003680081489435159,567
PRISM19Q4_independent,6,2,imputer_only,0.6955614345470297,0.09106294554256096,0.06417371064108589,0.011972785733192633,566
PRISM19Q4_independent,6,2,ridge_only,0.6945502389905083,0.09119295414546948,0.06431418520401729,0.011972785733192633,566
PRISM19Q4_independent,6,2,fixed_fusion,0.696842418495267,0.09092002505123224,0.06410266906549568,0.011972785733192633,566
PRISM19Q4_independent,6,3,imputer_only,0.6436616762670272,0.10453962818591524,0.07237192619815733,0.024338326795362332,566
PRISM19Q4_independent,6,3,ridge_only,0.6254188222916282,0.10650036642282992,0.0742279414363969,0.024338326795362332,566
PRISM19Q4_independent,6,3,fixed_fusion,0.6406366386095828,0.1047976520819957,0.07257597353770118,0.024338326795362332,566
PRISM19Q4_independent,6,4,imputer_only,0.7629345096344683,0.1187357200957321,0.08402206403838451,0.06091623550590272,566
PRISM19Q4_independent,6,4,ridge_only,0.7214454049843824,0.1297609177370787,0.09345447464250423,0.06091623550590272,566
PRISM19Q4_independent,6,4,fixed_fusion,0.765166010476327,0.1194936786658932,0.08436170688998151,0.06091623550590272,566
PRISM19Q4_independent,7,1,imputer_only,0.6223142481452664,0.09714926977588702,0.06876750345583316,0.003680258095790049,567
PRISM19Q4_independent,7,1,ridge_only,0.6210615348378261,0.09725980558361606,0.06906710993465713,0.003680258095790049,567
PRISM19Q4_independent,7,1,fixed_fusion,0.6218953016799481,0.09718122810826582,0.06890071058609709,0.003680258095790049,567
PRISM19Q4_independent,7,2,imputer_only,0.6931271381118462,0.09398540001071014,0.06535258446902352,0.011941339860114107,566
PRISM19Q4_independent,7,2,ridge_only,0.6910626502077001,0.09423668663458135,0.06569223700900802,0.011941339860114107,566
PRISM19Q4_independent,7,2,fixed_fusion,0.6938303594175728,0.09391085622087975,0.0653817110263838,0.011941339860114107,566
PRISM19Q4_independent,7,3,imputer_only,0.6286449639394648,0.104390068691801,0.0729535354742313,0.024307927373441285,566
PRISM19Q4_independent,7,3,ridge_only,0.6095198155118897,0.1062789435788133,0.07451861959885371,0.024307927373441285,566
PRISM19Q4_independent,7,3,fixed_fusion,0.6252354993989905,0.10461255249919559,0.07304808887070564,0.024307927373441285,566
PRISM19Q4_independent,7,4,imputer_only,0.7686005608831233,0.1180557117561617,0.08329664223396314,0.06090285215697946,566
PRISM19Q4_independent,7,4,ridge_only,0.7298918198091887,0.12906249028055836,0.09286991388342827,0.06090285215697946,566
PRISM19Q4_independent,7,4,fixed_fusion,0.7719415711470867,0.11877474324986044,0.08369196888204176,0.06090285215697946,566
PRISM19Q4_independent,8,1,imputer_only,0.6240306355755376,0.09778539134360222,0.06931378790941188,0.0036775943883932878,567
PRISM19Q4_independent,8,1,ridge_only,0.6238110730944432,0.097799970723001,0.06950816023286688,0.0036775943883932878,567
PRISM19Q4_independent,8,1,fixed_fusion,0.6241269165767757,0.09776960571764054,0.06939793663260377,0.0036775943883932878,567
PRISM19Q4_independent,8,2,imputer_only,0.6927653510961551,0.0923237443086851,0.06434812341477761,0.011919615230796194,566
PRISM19Q4_independent,8,2,ridge_only,0.6936291836901424,0.09224733674643772,0.06440023840948045,0.011919615230796194,566
PRISM19Q4_independent,8,2,fixed_fusion,0.694938532337328,0.09208206748713244,0.06421223303875738,0.011919615230796194,566
PRISM19Q4_independent,8,3,imputer_only,0.6393005059939875,0.1038051832795696,0.07240510007939154,0.02436019843542955,566
PRISM19Q4_independent,8,3,ridge_only,0.6204382346313606,0.10574375847637105,0.07410919560981724,0.02436019843542955,566
PRISM19Q4_independent,8,3,fixed_fusion,0.6360378721986482,0.10404523072104116,0.07257763762356115,0.02436019843542955,566
PRISM19Q4_independent,8,4,imputer_only,0.7637056251962114,0.11932498278068397,0.08431129742005689,0.06093472995311548,566
PRISM19Q4_independent,8,4,ridge_only,0.7223866390407102,0.130501908772364,0.09407395077046574,0.06093472995311548,566
PRISM19Q4_independent,8,4,fixed_fusion,0.7660249760455061,0.12018263631585328,0.08482458855785667,0.06093472995311548,566
PRISM19Q4_independent,9,1,imputer_only,0.6320661557232751,0.09716712234201834,0.06880341856567948,0.0036693327851606635,567
PRISM19Q4_independent,9,1,ridge_only,0.6311125849403203,0.09725922670813324,0.06908220641406966,0.0036693327851606635,567
PRISM19Q4_independent,9,1,fixed_fusion,0.6317959151180351,0.09719019640062004,0.06893033987630612,0.0036693327851606635,567
PRISM19Q4_independent,9,2,imputer_only,0.6833707863983383,0.09218393932086576,0.06418454352200242,0.011926414793877214,566
PRISM19Q4_independent,9,2,ridge_only,0.6840908854430279,0.09211081434579613,0.06436232427404963,0.011926414793877214,566
PRISM19Q4_independent,9,2,fixed_fusion,0.6854835609249179,0.0919436303781589,0.06411716721083166,0.011926414793877214,566
PRISM19Q4_independent,9,3,imputer_only,0.6439355368330194,0.10584318266603064,0.07411961041575185,0.02438505883772887,566
PRISM19Q4_independent,9,3,ridge_only,0.6238293663214215,0.10803944710582516,0.076053498279922,0.02438505883772887,566
PRISM19Q4_independent,9,3,fixed_fusion,0.6399314991725209,0.10622720002640201,0.0744128169314179,0.02438505883772887,566
PRISM19Q4_independent,9,4,imputer_only,0.7647247442685589,0.11814032007409125,0.08327358392439124,0.060931040467727314,566
PRISM19Q4_independent,9,4,ridge_only,0.7240593026540513,0.12905577811096197,0.09267048832595137,0.060931040467727314,566
PRISM19Q4_independent,9,4,fixed_fusion,0.767467636310087,0.11881539308236466,0.08358787400351818,0.060931040467727314,566
