dataset,method,seed,drug_idx,drug,pcc,rmse,mae,n_test
PRISM19Q4_independent,original_mclrp,0,0,P276-00::BRD-K51791723-003-01-7,0.17372314225325158,0.5174191315282394,0.511900647847276,95
PRISM19Q4_independent,original_mclrp,0,1,abemaciclib::BRD-K33622447-066-01-9,0.38149291558110904,0.6594146630189389,0.6519916615988078,95
PRISM19Q4_independent,original_mclrp,0,2,PHA-848125::BRD-K60997853-001-02-3,0.20972080371097135,0.5755814152418812,0.5674376754384292,95
PRISM19Q4_independent,original_mclrp,0,3,foretinib::BRD-K03449891-001-08-6,0.2622813578428308,0.6078071652021224,0.599240230023861,95
PRISM19Q4_independent,original_mclrp,0,4,tivantinib::BRD-K33379087-001-07-5,0.08098601646798341,0.5977355558269706,0.5932706759164208,95
PRISM19Q4_independent,original_mclrp,0,5,ponatinib::BRD-K44227013-001-06-4,0.19816873196375515,0.6274713959472422,0.6220227045581695,94
PRISM19Q4_independent,original_mclrp,0,6,GSK2110183::BRD-K25412176-001-01-9,0.19740009474468556,0.7379133379762578,0.7241082234268493,94
PRISM19Q4_independent,original_mclrp,0,7,ARRY-334543::BRD-K46386702-001-02-1,0.14946697936446593,0.6838627729757516,0.6721102156220599,94
PRISM19Q4_independent,original_mclrp,0,8,GDC-0068::BRD-K71480163-001-01-4,0.08603534361417152,0.8090875882022086,0.7939063103750665,94
PRISM19Q4_independent,original_mclrp,0,9,dacomitinib::BRD-K57169635-001-04-5,0.14140335261246328,0.5952363101247186,0.5778742634711114,94
PRISM19Q4_independent,original_mclrp,0,10,uprosertib::BRD-K38332599-001-01-3,0.1412234932298117,0.6141511601737422,0.6081677216323133,94
PRISM19Q4_independent,original_mclrp,0,11,neratinib::BRD-K85606544-001-09-1,0.17900132487506415,0.6834622730891261,0.6726703031900081,94
PRISM19Q4_independent,original_mclrp,0,12,osimertinib::BRD-K42805893-001-04-9,0.2891640557208341,0.6825231433549445,0.6718168169260025,95
PRISM19Q4_independent,original_mclrp,0,13,atiprimod::BRD-K38527262-300-01-0,0.1123099942971581,0.639069482472512,0.6351868957281113,94
PRISM19Q4_independent,original_mclrp,0,14,LY2801653::BRD-K18961567-001-01-1,-0.03760270951184529,0.6951280115131816,0.6834611212636562,94
PRISM19Q4_independent,original_mclrp,0,15,tucatinib::BRD-K26026438-001-01-0,0.332291855561579,0.7491175637968654,0.738595151045221,94
PRISM19Q4_independent,original_mclrp,0,16,canertinib::BRD-K50168500-001-07-9,0.22750769358090542,0.7362583642216332,0.71864205990967,95
PRISM19Q4_independent,original_mclrp,0,17,lenvatinib::BRD-K39974922-001-04-3,0.16119494036642676,0.6107777653660323,0.6031557411906567,94
PRISM19Q4_independent,original_mclrp,0,18,pelitinib::BRD-K08799216-001-05-3,0.46734543220405184,0.5638528222024483,0.5491338751818005,95
PRISM19Q4_independent,original_mclrp,0,19,XL-647::BRD-K03765900-001-01-9,0.316774230518474,0.5992345466868774,0.5838468128696401,94
PRISM19Q4_independent,original_mclrp,0,20,ribociclib::BRD-K36788280-001-01-2,0.1625036352548023,0.7986728281515971,0.782496459468415,95
PRISM19Q4_independent,original_mclrp,0,21,linifanib::BRD-K99749624-001-07-0,0.1684689729984253,0.8216771785118342,0.8083550268982319,94
PRISM19Q4_independent,original_mclrp,0,22,tivozanib::BRD-K53414658-001-08-2,0.1932539441699067,0.7270516638988839,0.7171476267753764,94
PRISM19Q4_independent,original_mclrp,0,23,axitinib::BRD-K29905972-001-06-3,0.17659611313701795,0.7546681408680724,0.7379450717187942,94
PRISM19Q4_independent,imputer_only,0,0,P276-00::BRD-K51791723-003-01-7,0.31100433404157835,0.06980733230225193,0.055334206003891794,95
PRISM19Q4_independent,imputer_only,0,1,abemaciclib::BRD-K33622447-066-01-9,0.5242377540829771,0.09165902279546195,0.06397748871853477,95
PRISM19Q4_independent,imputer_only,0,2,PHA-848125::BRD-K60997853-001-02-3,0.5970847394721523,0.07936308412360255,0.0653521158193287,95
PRISM19Q4_independent,imputer_only,0,3,foretinib::BRD-K03449891-001-08-6,0.5242302692604527,0.09023324162224995,0.06165474527760556,95
PRISM19Q4_independent,imputer_only,0,4,tivantinib::BRD-K33379087-001-07-5,0.4520846966045966,0.06429177745262536,0.04835492121545892,95
PRISM19Q4_independent,imputer_only,0,5,ponatinib::BRD-K44227013-001-06-4,0.5250227674170007,0.07202244180389661,0.05555729092435634,94
PRISM19Q4_independent,imputer_only,0,6,GSK2110183::BRD-K25412176-001-01-9,0.5112619274520871,0.12632752417887627,0.08998555198628852,94
PRISM19Q4_independent,imputer_only,0,7,ARRY-334543::BRD-K46386702-001-02-1,0.35871729920373085,0.12123263690088311,0.061058612579995016,94
PRISM19Q4_independent,imputer_only,0,8,GDC-0068::BRD-K71480163-001-01-4,0.4579431046657904,0.13982978487334724,0.10475978318681108,94
PRISM19Q4_independent,imputer_only,0,9,dacomitinib::BRD-K57169635-001-04-5,0.8257271341762351,0.08094397084702112,0.059246930353184964,94
PRISM19Q4_independent,imputer_only,0,10,uprosertib::BRD-K38332599-001-01-3,0.4649946952358114,0.08377630255824081,0.0637518104086531,94
PRISM19Q4_independent,imputer_only,0,11,neratinib::BRD-K85606544-001-09-1,0.4854273139065106,0.1081844107195689,0.07274666048110799,94
PRISM19Q4_independent,imputer_only,0,12,osimertinib::BRD-K42805893-001-04-9,0.6587000054337911,0.09566183748339387,0.06735316734564932,95
PRISM19Q4_independent,imputer_only,0,13,atiprimod::BRD-K38527262-300-01-0,0.4842455621153851,0.05667594248746282,0.047590569612827704,94
PRISM19Q4_independent,imputer_only,0,14,LY2801653::BRD-K18961567-001-01-1,0.5368199466441681,0.10405521513120773,0.07220882684626478,94
PRISM19Q4_independent,imputer_only,0,15,tucatinib::BRD-K26026438-001-01-0,0.5695665863877524,0.11089098418123194,0.08271476816623768,94
PRISM19Q4_independent,imputer_only,0,16,canertinib::BRD-K50168500-001-07-9,0.5638553347571325,0.13693812203653147,0.09263430771074797,95
PRISM19Q4_independent,imputer_only,0,17,lenvatinib::BRD-K39974922-001-04-3,0.4237834076289357,0.08753078902455176,0.05881233101195477,94
PRISM19Q4_independent,imputer_only,0,18,pelitinib::BRD-K08799216-001-05-3,0.8101263485064616,0.08518627610408526,0.061752042017484965,95
PRISM19Q4_independent,imputer_only,0,19,XL-647::BRD-K03765900-001-01-9,0.7950230950585994,0.08609691874855167,0.06704365351098648,94
PRISM19Q4_independent,imputer_only,0,20,ribociclib::BRD-K36788280-001-01-2,0.40465505134502866,0.15043056982232603,0.1154016657879478,95
PRISM19Q4_independent,imputer_only,0,21,linifanib::BRD-K99749624-001-07-0,0.3656155664139325,0.14327424060138028,0.10858667213866051,94
PRISM19Q4_independent,imputer_only,0,22,tivozanib::BRD-K53414658-001-08-2,0.5846958562030737,0.09986384502917767,0.07403237578716684,94
PRISM19Q4_independent,imputer_only,0,23,axitinib::BRD-K29905972-001-06-3,0.603002033152484,0.12828803649326304,0.09262151001615727,94
PRISM19Q4_independent,ridge_only,0,0,P276-00::BRD-K51791723-003-01-7,0.2677250474447064,0.07077664594892767,0.056108150984111586,95
PRISM19Q4_independent,ridge_only,0,1,abemaciclib::BRD-K33622447-066-01-9,0.4666824752149309,0.09418319306737989,0.0669807465452897,95
PRISM19Q4_independent,ridge_only,0,2,PHA-848125::BRD-K60997853-001-02-3,0.539938622382478,0.08459684769735064,0.06847037296546132,95
PRISM19Q4_independent,ridge_only,0,3,foretinib::BRD-K03449891-001-08-6,0.4708761519813071,0.0929619626092918,0.0659405645571257,95
PRISM19Q4_independent,ridge_only,0,4,tivantinib::BRD-K33379087-001-07-5,0.3707341912384009,0.0673065727654649,0.04954252243041992,95
PRISM19Q4_independent,ridge_only,0,5,ponatinib::BRD-K44227013-001-06-4,0.43754559794799164,0.07665203201471085,0.060748261340121006,94
PRISM19Q4_independent,ridge_only,0,6,GSK2110183::BRD-K25412176-001-01-9,0.486156944990437,0.1267139903450076,0.08807870935886464,94
PRISM19Q4_independent,ridge_only,0,7,ARRY-334543::BRD-K46386702-001-02-1,0.36414041653860707,0.12139463546892888,0.06044599984554534,94
PRISM19Q4_independent,ridge_only,0,8,GDC-0068::BRD-K71480163-001-01-4,0.34597534425497384,0.14670701527628793,0.11037589451099963,94
PRISM19Q4_independent,ridge_only,0,9,dacomitinib::BRD-K57169635-001-04-5,0.7220344766213508,0.10052016990353652,0.07763926494628826,94
PRISM19Q4_independent,ridge_only,0,10,uprosertib::BRD-K38332599-001-01-3,0.45751333556585355,0.07667981976175459,0.05859071333357628,94
PRISM19Q4_independent,ridge_only,0,11,neratinib::BRD-K85606544-001-09-1,0.4064585195814613,0.11332761295571918,0.07813508333043849,94
PRISM19Q4_independent,ridge_only,0,12,osimertinib::BRD-K42805893-001-04-9,0.5939694954597244,0.10174614992143403,0.07031257999570746,95
PRISM19Q4_independent,ridge_only,0,13,atiprimod::BRD-K38527262-300-01-0,0.595912648075347,0.05232082823733267,0.042571535135837314,94
PRISM19Q4_independent,ridge_only,0,14,LY2801653::BRD-K18961567-001-01-1,0.5052534603713722,0.1066612005384175,0.07480171576459357,94
PRISM19Q4_independent,ridge_only,0,15,tucatinib::BRD-K26026438-001-01-0,0.5198496267654558,0.11389305390121911,0.08564816003150129,94
PRISM19Q4_independent,ridge_only,0,16,canertinib::BRD-K50168500-001-07-9,0.5514530835262272,0.13820613100492982,0.09261674880981445,95
PRISM19Q4_independent,ridge_only,0,17,lenvatinib::BRD-K39974922-001-04-3,0.40204630878430325,0.08821627496641826,0.05889303570098065,94
PRISM19Q4_independent,ridge_only,0,18,pelitinib::BRD-K08799216-001-05-3,0.6801782379538545,0.10749560025549736,0.07431242277747706,95
PRISM19Q4_independent,ridge_only,0,19,XL-647::BRD-K03765900-001-01-9,0.7411795949399012,0.09826676502659382,0.0743644285075208,94
PRISM19Q4_independent,ridge_only,0,20,ribociclib::BRD-K36788280-001-01-2,0.40253677834480533,0.151446541200139,0.11864910000248959,95
PRISM19Q4_independent,ridge_only,0,21,linifanib::BRD-K99749624-001-07-0,0.3729703391327753,0.1389754024657834,0.11129446739846087,94
PRISM19Q4_independent,ridge_only,0,22,tivozanib::BRD-K53414658-001-08-2,0.5391448161974153,0.10338506105072735,0.07362062436469058,94
PRISM19Q4_independent,ridge_only,0,23,axitinib::BRD-K29905972-001-06-3,0.595179747751588,0.1341691182650319,0.09537713419883809,94
PRISM19Q4_independent,mfmr_base,0,0,P276-00::BRD-K51791723-003-01-7,0.2928894939779588,0.07018159919538024,0.05566305925971583,95
PRISM19Q4_independent,mfmr_base,0,1,abemaciclib::BRD-K33622447-066-01-9,0.5078002096565191,0.0918756445421043,0.06414767629221867,95
PRISM19Q4_independent,mfmr_base,0,2,PHA-848125::BRD-K60997853-001-02-3,0.5872561037380306,0.08035763828862176,0.06574776831426118,95
PRISM19Q4_independent,mfmr_base,0,3,foretinib::BRD-K03449891-001-08-6,0.5106050854272679,0.09058329917343708,0.06276632610120271,95
PRISM19Q4_independent,mfmr_base,0,4,tivantinib::BRD-K33379087-001-07-5,0.42544409275865536,0.0652703405170972,0.048545090148323464,95
PRISM19Q4_independent,mfmr_base,0,5,ponatinib::BRD-K44227013-001-06-4,0.4979757942645973,0.07368714025219524,0.05776888132095337,94
PRISM19Q4_independent,mfmr_base,0,6,GSK2110183::BRD-K25412176-001-01-9,0.523541968922273,0.12349873514297413,0.08564178677315408,94
PRISM19Q4_independent,mfmr_base,0,7,ARRY-334543::BRD-K46386702-001-02-1,0.36587425598794004,0.12065272687131846,0.059850415650834425,94
PRISM19Q4_independent,mfmr_base,0,8,GDC-0068::BRD-K71480163-001-01-4,0.4261961205899772,0.14134877452835612,0.10586124341538612,94
PRISM19Q4_independent,mfmr_base,0,9,dacomitinib::BRD-K57169635-001-04-5,0.8148763932258117,0.08454840820193173,0.06414016415464117,94
PRISM19Q4_independent,mfmr_base,0,10,uprosertib::BRD-K38332599-001-01-3,0.4791200463811509,0.07760086291184172,0.05926810934188518,94
PRISM19Q4_independent,mfmr_base,0,11,neratinib::BRD-K85606544-001-09-1,0.4550100200318834,0.11015352028324604,0.07466454772239035,94
PRISM19Q4_independent,mfmr_base,0,12,osimertinib::BRD-K42805893-001-04-9,0.6495415353867757,0.09644932795343752,0.06728658142842744,95
PRISM19Q4_independent,mfmr_base,0,13,atiprimod::BRD-K38527262-300-01-0,0.5664677891080776,0.05406411124579947,0.04483982857237471,94
PRISM19Q4_independent,mfmr_base,0,14,LY2801653::BRD-K18961567-001-01-1,0.5348443330485435,0.10431725941787168,0.07240664451680284,94
PRISM19Q4_independent,mfmr_base,0,15,tucatinib::BRD-K26026438-001-01-0,0.5489522862215194,0.11219728180750928,0.08401842764083375,94
PRISM19Q4_independent,mfmr_base,0,16,canertinib::BRD-K50168500-001-07-9,0.5676305583316952,0.13628961073803716,0.09163759256664075,95
PRISM19Q4_independent,mfmr_base,0,17,lenvatinib::BRD-K39974922-001-04-3,0.4221045876477519,0.08762683483528816,0.05842389198059731,94
PRISM19Q4_independent,mfmr_base,0,18,pelitinib::BRD-K08799216-001-05-3,0.7729681581383989,0.09403018221346256,0.066634454225239,95
PRISM19Q4_independent,mfmr_base,0,19,XL-647::BRD-K03765900-001-01-9,0.7982324322500896,0.08710876597493648,0.06691893903498954,94
PRISM19Q4_independent,mfmr_base,0,20,ribociclib::BRD-K36788280-001-01-2,0.4156188523208581,0.14972959112503004,0.11687866512097811,95
PRISM19Q4_independent,mfmr_base,0,21,linifanib::BRD-K99749624-001-07-0,0.37373161232953417,0.13992562551491805,0.10878487280074586,94
PRISM19Q4_independent,mfmr_base,0,22,tivozanib::BRD-K53414658-001-08-2,0.5769731668632564,0.09965797583636657,0.07130076213085905,94
PRISM19Q4_independent,mfmr_base,0,23,axitinib::BRD-K29905972-001-06-3,0.610936473741682,0.12953168174685836,0.09334175352086412,94
PRISM19Q4_independent,mfmr_mutation,0,0,P276-00::BRD-K51791723-003-01-7,0.27397224555211624,0.07180789680751629,0.05710618935133281,95
PRISM19Q4_independent,mfmr_mutation,0,1,abemaciclib::BRD-K33622447-066-01-9,0.4874574797578032,0.0941600236581445,0.0668490397302728,95
PRISM19Q4_independent,mfmr_mutation,0,2,PHA-848125::BRD-K60997853-001-02-3,0.5961086681210387,0.07971387085968662,0.06577844839347036,95
PRISM19Q4_independent,mfmr_mutation,0,3,foretinib::BRD-K03449891-001-08-6,0.5383882126703904,0.08889686073786841,0.06289010424362985,95
PRISM19Q4_independent,mfmr_mutation,0,4,tivantinib::BRD-K33379087-001-07-5,0.38951343508642233,0.06710808775999626,0.051259198941682516,95
PRISM19Q4_independent,mfmr_mutation,0,5,ponatinib::BRD-K44227013-001-06-4,0.48457284696363134,0.07419744746790664,0.059047047762160604,94
PRISM19Q4_independent,mfmr_mutation,0,6,GSK2110183::BRD-K25412176-001-01-9,0.49970850546980894,0.126576061262321,0.089756245308734,94
PRISM19Q4_independent,mfmr_mutation,0,7,ARRY-334543::BRD-K46386702-001-02-1,0.36631104890800265,0.12090566297222781,0.06249820805610495,94
PRISM19Q4_independent,mfmr_mutation,0,8,GDC-0068::BRD-K71480163-001-01-4,0.41279232367506813,0.1456340901683361,0.10811556273318351,94
PRISM19Q4_independent,mfmr_mutation,0,9,dacomitinib::BRD-K57169635-001-04-5,0.804436839471863,0.08537383214760166,0.06546073581310029,94
PRISM19Q4_independent,mfmr_mutation,0,10,uprosertib::BRD-K38332599-001-01-3,0.5120878919759277,0.07666801777129811,0.058087776950065124,94
PRISM19Q4_independent,mfmr_mutation,0,11,neratinib::BRD-K85606544-001-09-1,0.38152298984007804,0.11521861103492939,0.0804101843783196,94
PRISM19Q4_independent,mfmr_mutation,0,12,osimertinib::BRD-K42805893-001-04-9,0.6442659953057764,0.09680621134971357,0.06736905229719062,95
PRISM19Q4_independent,mfmr_mutation,0,13,atiprimod::BRD-K38527262-300-01-0,0.5423850179824481,0.053769714615433055,0.04285321083474666,94
PRISM19Q4_independent,mfmr_mutation,0,14,LY2801653::BRD-K18961567-001-01-1,0.5523805280000612,0.10211123306416305,0.07115964306161758,94
PRISM19Q4_independent,mfmr_mutation,0,15,tucatinib::BRD-K26026438-001-01-0,0.563058395700352,0.1098747000419099,0.08255352809074078,94
PRISM19Q4_independent,mfmr_mutation,0,16,canertinib::BRD-K50168500-001-07-9,0.5546381357301955,0.13793387160382464,0.09129284181092914,95
PRISM19Q4_independent,mfmr_mutation,0,17,lenvatinib::BRD-K39974922-001-04-3,0.4285815445201634,0.08666758930223785,0.060636190657920024,94
PRISM19Q4_independent,mfmr_mutation,0,18,pelitinib::BRD-K08799216-001-05-3,0.754491522939232,0.09541363783610182,0.068282151222229,95
PRISM19Q4_independent,mfmr_mutation,0,19,XL-647::BRD-K03765900-001-01-9,0.784625958413542,0.08808465436396716,0.06871131728304193,94
PRISM19Q4_independent,mfmr_mutation,0,20,ribociclib::BRD-K36788280-001-01-2,0.429452855346034,0.14925648561629704,0.11429727391192787,95
PRISM19Q4_independent,mfmr_mutation,0,21,linifanib::BRD-K99749624-001-07-0,0.31489817485096894,0.1456047479909583,0.11345060962311765,94
PRISM19Q4_independent,mfmr_mutation,0,22,tivozanib::BRD-K53414658-001-08-2,0.5544008811308969,0.10170650255769838,0.07433538107161826,94
PRISM19Q4_independent,mfmr_mutation,0,23,axitinib::BRD-K29905972-001-06-3,0.5988943997307953,0.12947108909015906,0.09624922434066205,94
PRISM19Q4_independent,original_mclrp,1,0,P276-00::BRD-K51791723-003-01-7,0.17372314225325158,0.5174191315282394,0.511900647847276,95
PRISM19Q4_independent,original_mclrp,1,1,abemaciclib::BRD-K33622447-066-01-9,0.38149291558110904,0.6594146630189389,0.6519916615988078,95
PRISM19Q4_independent,original_mclrp,1,2,PHA-848125::BRD-K60997853-001-02-3,0.20972080371097135,0.5755814152418812,0.5674376754384292,95
PRISM19Q4_independent,original_mclrp,1,3,foretinib::BRD-K03449891-001-08-6,0.2622813578428308,0.6078071652021224,0.599240230023861,95
PRISM19Q4_independent,original_mclrp,1,4,tivantinib::BRD-K33379087-001-07-5,0.08098601646798341,0.5977355558269706,0.5932706759164208,95
PRISM19Q4_independent,original_mclrp,1,5,ponatinib::BRD-K44227013-001-06-4,0.19816873196375515,0.6274713959472422,0.6220227045581695,94
PRISM19Q4_independent,original_mclrp,1,6,GSK2110183::BRD-K25412176-001-01-9,0.19740009474468556,0.7379133379762578,0.7241082234268493,94
PRISM19Q4_independent,original_mclrp,1,7,ARRY-334543::BRD-K46386702-001-02-1,0.14946697936446593,0.6838627729757516,0.6721102156220599,94
PRISM19Q4_independent,original_mclrp,1,8,GDC-0068::BRD-K71480163-001-01-4,0.08603534361417152,0.8090875882022086,0.7939063103750665,94
PRISM19Q4_independent,original_mclrp,1,9,dacomitinib::BRD-K57169635-001-04-5,0.14140335261246328,0.5952363101247186,0.5778742634711114,94
PRISM19Q4_independent,original_mclrp,1,10,uprosertib::BRD-K38332599-001-01-3,0.1412234932298117,0.6141511601737422,0.6081677216323133,94
PRISM19Q4_independent,original_mclrp,1,11,neratinib::BRD-K85606544-001-09-1,0.17900132487506415,0.6834622730891261,0.6726703031900081,94
PRISM19Q4_independent,original_mclrp,1,12,osimertinib::BRD-K42805893-001-04-9,0.2891640557208341,0.6825231433549445,0.6718168169260025,95
PRISM19Q4_independent,original_mclrp,1,13,atiprimod::BRD-K38527262-300-01-0,0.1123099942971581,0.639069482472512,0.6351868957281113,94
PRISM19Q4_independent,original_mclrp,1,14,LY2801653::BRD-K18961567-001-01-1,-0.03760270951184529,0.6951280115131816,0.6834611212636562,94
PRISM19Q4_independent,original_mclrp,1,15,tucatinib::BRD-K26026438-001-01-0,0.332291855561579,0.7491175637968654,0.738595151045221,94
PRISM19Q4_independent,original_mclrp,1,16,canertinib::BRD-K50168500-001-07-9,0.22750769358090542,0.7362583642216332,0.71864205990967,95
PRISM19Q4_independent,original_mclrp,1,17,lenvatinib::BRD-K39974922-001-04-3,0.16119494036642676,0.6107777653660323,0.6031557411906567,94
PRISM19Q4_independent,original_mclrp,1,18,pelitinib::BRD-K08799216-001-05-3,0.46734543220405184,0.5638528222024483,0.5491338751818005,95
PRISM19Q4_independent,original_mclrp,1,19,XL-647::BRD-K03765900-001-01-9,0.316774230518474,0.5992345466868774,0.5838468128696401,94
PRISM19Q4_independent,original_mclrp,1,20,ribociclib::BRD-K36788280-001-01-2,0.1625036352548023,0.7986728281515971,0.782496459468415,95
PRISM19Q4_independent,original_mclrp,1,21,linifanib::BRD-K99749624-001-07-0,0.1684689729984253,0.8216771785118342,0.8083550268982319,94
PRISM19Q4_independent,original_mclrp,1,22,tivozanib::BRD-K53414658-001-08-2,0.1932539441699067,0.7270516638988839,0.7171476267753764,94
PRISM19Q4_independent,original_mclrp,1,23,axitinib::BRD-K29905972-001-06-3,0.17659611313701795,0.7546681408680724,0.7379450717187942,94
PRISM19Q4_independent,imputer_only,1,0,P276-00::BRD-K51791723-003-01-7,0.30978456864887993,0.06985440576717497,0.055427132154765885,95
PRISM19Q4_independent,imputer_only,1,1,abemaciclib::BRD-K33622447-066-01-9,0.5241306242913142,0.09165699108914963,0.064011718097486,95
PRISM19Q4_independent,imputer_only,1,2,PHA-848125::BRD-K60997853-001-02-3,0.5957204250651005,0.07945842485106565,0.06533036953524539,95
PRISM19Q4_independent,imputer_only,1,3,foretinib::BRD-K03449891-001-08-6,0.5235339518619075,0.09028536283224446,0.06169576833122655,95
PRISM19Q4_independent,imputer_only,1,4,tivantinib::BRD-K33379087-001-07-5,0.4522330385322071,0.06428630225975668,0.04833754112845973,95
PRISM19Q4_independent,imputer_only,1,5,ponatinib::BRD-K44227013-001-06-4,0.5255842425724402,0.07199428982947899,0.05555315410837214,94
PRISM19Q4_independent,imputer_only,1,6,GSK2110183::BRD-K25412176-001-01-9,0.5105830006560838,0.126403479698287,0.09003283432189454,94
PRISM19Q4_independent,imputer_only,1,7,ARRY-334543::BRD-K46386702-001-02-1,0.35858337216258507,0.12124165440245215,0.06104293655841909,94
PRISM19Q4_independent,imputer_only,1,8,GDC-0068::BRD-K71480163-001-01-4,0.45785746391216525,0.13983501340956508,0.10481805877482638,94
PRISM19Q4_independent,imputer_only,1,9,dacomitinib::BRD-K57169635-001-04-5,0.8257533681678239,0.08093810113031209,0.05923797855985925,94
PRISM19Q4_independent,imputer_only,1,10,uprosertib::BRD-K38332599-001-01-3,0.46471010890368186,0.08379164365707592,0.06376919150352478,94
PRISM19Q4_independent,imputer_only,1,11,neratinib::BRD-K85606544-001-09-1,0.4858458350083792,0.10813979754968772,0.07271136565411344,94
PRISM19Q4_independent,imputer_only,1,12,osimertinib::BRD-K42805893-001-04-9,0.6592870460652613,0.09560432134981749,0.06732045443434465,95
PRISM19Q4_independent,imputer_only,1,13,atiprimod::BRD-K38527262-300-01-0,0.4819385029867297,0.056732069329089335,0.04762504202254275,94
PRISM19Q4_independent,imputer_only,1,14,LY2801653::BRD-K18961567-001-01-1,0.5383195798175657,0.1039420543441223,0.07220657074705084,94
PRISM19Q4_independent,imputer_only,1,15,tucatinib::BRD-K26026438-001-01-0,0.5697609291903704,0.11082230749962582,0.08275197224414095,94
PRISM19Q4_independent,imputer_only,1,16,canertinib::BRD-K50168500-001-07-9,0.5640557471427885,0.13691155467802693,0.09262887553164834,95
PRISM19Q4_independent,imputer_only,1,17,lenvatinib::BRD-K39974922-001-04-3,0.42271549216093796,0.08756208764933368,0.05881610195687477,94
PRISM19Q4_independent,imputer_only,1,18,pelitinib::BRD-K08799216-001-05-3,0.8103007179899764,0.08514362395965114,0.06172900356744465,95
PRISM19Q4_independent,imputer_only,1,19,XL-647::BRD-K03765900-001-01-9,0.7950909780654742,0.08608598892838773,0.06700836565900356,94
PRISM19Q4_independent,imputer_only,1,20,ribociclib::BRD-K36788280-001-01-2,0.40430832795705024,0.15046877360640137,0.11537331405438875,95
PRISM19Q4_independent,imputer_only,1,21,linifanib::BRD-K99749624-001-07-0,0.3659992237360569,0.14324389574116214,0.108563631772995,94
PRISM19Q4_independent,imputer_only,1,22,tivozanib::BRD-K53414658-001-08-2,0.5845549901332012,0.09985959966101784,0.07400013855163087,94
PRISM19Q4_independent,imputer_only,1,23,axitinib::BRD-K29905972-001-06-3,0.6034201126264758,0.12824462194577638,0.09258391533760314,94
PRISM19Q4_independent,ridge_only,1,0,P276-00::BRD-K51791723-003-01-7,0.26762941974649246,0.07077767294874276,0.056129431097131026,95
PRISM19Q4_independent,ridge_only,1,1,abemaciclib::BRD-K33622447-066-01-9,0.4666828130655264,0.09418388389010765,0.0669123561758744,95
PRISM19Q4_independent,ridge_only,1,2,PHA-848125::BRD-K60997853-001-02-3,0.5399401977138523,0.08453212994022018,0.06836879347500048,95
PRISM19Q4_independent,ridge_only,1,3,foretinib::BRD-K03449891-001-08-6,0.47255533575137454,0.09286801552083611,0.06591411954478214,95
PRISM19Q4_independent,ridge_only,1,4,tivantinib::BRD-K33379087-001-07-5,0.3695111954176995,0.06736900750033376,0.04956947941529123,95
PRISM19Q4_independent,ridge_only,1,5,ponatinib::BRD-K44227013-001-06-4,0.43666864484610884,0.07668701071442982,0.06077792099181642,94
PRISM19Q4_independent,ridge_only,1,6,GSK2110183::BRD-K25412176-001-01-9,0.4856349286048774,0.12675553326055075,0.08810658784622842,94
PRISM19Q4_independent,ridge_only,1,7,ARRY-334543::BRD-K46386702-001-02-1,0.3646876967752412,0.1213582025061134,0.060430941429544,94
PRISM19Q4_independent,ridge_only,1,8,GDC-0068::BRD-K71480163-001-01-4,0.3490943782594892,0.14648090984858886,0.11021964156881292,94
PRISM19Q4_independent,ridge_only,1,9,dacomitinib::BRD-K57169635-001-04-5,0.7215379931721041,0.10057601957385683,0.07769900655492823,94
PRISM19Q4_independent,ridge_only,1,10,uprosertib::BRD-K38332599-001-01-3,0.45897841700109016,0.07667132446345079,0.058586299419403076,94
PRISM19Q4_independent,ridge_only,1,11,neratinib::BRD-K85606544-001-09-1,0.4057557146645312,0.11335396291785182,0.07822376933503658,94
PRISM19Q4_independent,ridge_only,1,12,osimertinib::BRD-K42805893-001-04-9,0.5928942530486321,0.10183974107841133,0.070272895223216,95
PRISM19Q4_independent,ridge_only,1,13,atiprimod::BRD-K38527262-300-01-0,0.5931652254159901,0.052413049155947494,0.04264629838314462,94
PRISM19Q4_independent,ridge_only,1,14,LY2801653::BRD-K18961567-001-01-1,0.507120339875011,0.10654358584378297,0.07463134413069868,94
PRISM19Q4_independent,ridge_only,1,15,tucatinib::BRD-K26026438-001-01-0,0.5286590992485019,0.1132568413609916,0.0854015090364091,94
PRISM19Q4_independent,ridge_only,1,16,canertinib::BRD-K50168500-001-07-9,0.5508993928900507,0.13824907550753726,0.09264356901771144,95
PRISM19Q4_independent,ridge_only,1,17,lenvatinib::BRD-K39974922-001-04-3,0.40185160846864937,0.08821861051204577,0.0589309867392195,94
PRISM19Q4_independent,ridge_only,1,18,pelitinib::BRD-K08799216-001-05-3,0.6800910513778888,0.10753724244898656,0.07422923226105539,95
PRISM19Q4_independent,ridge_only,1,19,XL-647::BRD-K03765900-001-01-9,0.7397816998889626,0.09842597629107003,0.07453749312999401,94
PRISM19Q4_independent,ridge_only,1,20,ribociclib::BRD-K36788280-001-01-2,0.40490267360859317,0.15131287809618157,0.11849349360716971,95
PRISM19Q4_independent,ridge_only,1,21,linifanib::BRD-K99749624-001-07-0,0.3742640836829141,0.1388829458225132,0.11112389983014857,94
PRISM19Q4_independent,ridge_only,1,22,tivozanib::BRD-K53414658-001-08-2,0.5386654465885026,0.10343149041498398,0.07366464049258131,94
PRISM19Q4_independent,ridge_only,1,23,axitinib::BRD-K29905972-001-06-3,0.5935943280915245,0.1343125027631154,0.09533852370495492,94
