dataset,mask_ratio,seed,method,pcc,rmse,mae,n_train,n_test,pcc_reference,rmse_reference,mae_reference,delta_pcc,delta_rmse,delta_mae
ERKIC50,0.25,3,original_mclrp,0.5702873967901987,0.9614295147270988,0.7530188492401454,11582,3861,0.6212196237911234,0.9475522107670892,0.7491811678093491,-0.0509322270009247,0.013877303960009635,0.0038376814307963247
ERKIC50,0.25,3,mfmr_base,0.6126335579729238,0.7952337360910058,0.6103694313430107,11582,3861,0.6535486803013778,0.7551750197535912,0.5802115983038072,-0.04091512232845396,0.040058716337414535,0.030157833039203497
ERKIC50,0.25,4,original_mclrp,0.5631677087333417,0.9513455201242812,0.7482344147126725,11582,3861,0.5940480705229649,0.931604207470135,0.7323498981635453,-0.03088036178962328,0.019741312654146248,0.015884516549127148
ERKIC50,0.25,4,mfmr_base,0.6148564452842945,0.7889494885497879,0.5969511381603445,11582,3861,0.6495814463443301,0.743770963713921,0.5619277161085894,-0.03472500106003562,0.04517852483586682,0.035023422051755126
ERKIC50,0.25,5,original_mclrp,0.574712608080672,0.9609651519556284,0.7589360162804083,11582,3861,0.6222334353375265,0.922581294316478,0.7358034705469911,-0.04752082725685447,0.03838385763915042,0.023132545733417165
ERKIC50,0.25,5,mfmr_base,0.6178798605050737,0.7938836402808457,0.6047401384551081,11582,3861,0.642256443638661,0.7492057407053518,0.5689860662299756,-0.02437658313358726,0.04467789957549384,0.035754072225132494
ERKIC50,0.25,6,original_mclrp,0.560911719533183,0.9878836024276464,0.7580224672524454,11582,3861,0.6037497938610022,0.9695842591467246,0.740833393410398,-0.042838074327819275,0.018299343280921754,0.017189073842047375
ERKIC50,0.25,6,mfmr_base,0.602691587722128,0.8240211962358498,0.6107091683834033,11582,3861,0.653861496565485,0.7695815602819782,0.5776746539840713,-0.051169908843356926,0.05443963595387158,0.03303451439933203
ERKIC50,0.25,7,original_mclrp,0.5614892241897184,0.9718039338010278,0.7516318720591877,11582,3861,0.6152476656735134,0.9511997826418724,0.7452926144325386,-0.05375844148379505,0.02060415115915537,0.0063392576266491085
ERKIC50,0.25,7,mfmr_base,0.6029725309064193,0.8104534469771372,0.608654383005141,11582,3861,0.6620632707415746,0.7478202019261391,0.5719104067790319,-0.059090739835155226,0.0626332450509981,0.03674397622610903
ERKIC50,0.25,8,original_mclrp,0.5696308063981073,0.9557999836985198,0.7501325200744253,11582,3861,0.6181409554484897,0.961071294624812,0.7635103721627545,-0.04851014905038242,-0.005271310926292183,-0.0133778520883292
ERKIC50,0.25,8,mfmr_base,0.6057442841052788,0.8009801248492177,0.6084254946370556,11582,3861,0.6546468783785707,0.7621336841973845,0.5816199910774051,-0.04890259427329191,0.03884644065183318,0.0268055035596505
ERKIC50,0.25,9,original_mclrp,0.5572356275410467,0.9786148349146576,0.7555484532695733,11582,3861,0.6031247581886475,0.9449704292173766,0.7288110243053948,-0.045889130647600807,0.033644405697281,0.026737428964178522
ERKIC50,0.25,9,mfmr_base,0.5744053874523971,0.8429638195002963,0.6238856406496194,11582,3861,0.6283984908019122,0.776338057206962,0.5734194353548342,-0.053993103349515126,0.06662576229333428,0.05046620529478518
ERKIC50,0.3,0,original_mclrp,0.5348940575209675,0.9612877773928478,0.7467072789360605,10810,4633,0.5976608345565002,1.0001512869423557,0.7602887036594184,-0.06276677703553268,-0.0388635095495079,-0.013581424723357882
ERKIC50,0.3,0,mfmr_base,0.578994390690402,0.8209984517178549,0.616958489929074,10810,4633,0.6392029293227952,0.8046002358354674,0.597639666247765,-0.06020853863239317,0.016398215882387546,0.019318823681308994
ERKIC50,0.3,1,original_mclrp,0.5318622049264216,0.9581109445724127,0.749387443563927,10810,4633,0.6211232266766615,0.9574995735654084,0.7428847966592879,-0.08926102175023998,0.0006113710070043687,0.006502646904639087
ERKIC50,0.3,1,mfmr_base,0.5821899363791272,0.8146770263146126,0.6203724897629381,10810,4633,0.6442702207770401,0.7702126736081089,0.5845383329509071,-0.06208028439791291,0.04446435270650373,0.03583415681203106
ERKIC50,0.3,2,original_mclrp,0.5510525555261656,0.9672316469491872,0.7535991281376928,10810,4633,0.5736256070250695,0.9872696356436,0.7518446583194406,-0.022573051498903873,-0.020037988694412867,0.0017544698182522245
ERKIC50,0.3,2,mfmr_base,0.5858419506758406,0.8186365381525085,0.6231971970004749,10810,4633,0.6300462318962924,0.8009829635653747,0.5928253699412804,-0.044204281220451835,0.01765357458713379,0.0303718270591945
ERKIC50,0.3,3,original_mclrp,0.5350143805314715,0.964226409888886,0.7536329229049337,10810,4633,0.6212196237911234,0.9475522107670892,0.7491811678093491,-0.08620524325965184,0.016674199121796796,0.0044517550955845975
ERKIC50,0.3,3,mfmr_base,0.5853437550415437,0.8186757788926526,0.6279404981381261,10810,4633,0.6535486803013778,0.7551750197535912,0.5802115983038072,-0.06820492525983413,0.06350075913906139,0.04772889983431894
ERKIC50,0.3,4,original_mclrp,0.5456880302921449,0.9639778504609564,0.7488993588604951,10810,4633,0.5940480705229649,0.931604207470135,0.7323498981635453,-0.04836004023082008,0.03237364299082146,0.016549460696949736
ERKIC50,0.3,4,mfmr_base,0.607050209183516,0.7993209326556566,0.6051575296297228,10810,4633,0.6495814463443301,0.743770963713921,0.5619277161085894,-0.042531237160814084,0.055549968941735584,0.04322981352113342
ERKIC50,0.3,5,original_mclrp,0.5471864460116801,0.9544655882426942,0.7533892223101457,10810,4633,0.6222334353375265,0.922581294316478,0.7358034705469911,-0.07504698932584641,0.03188429392621628,0.017585751763154578
ERKIC50,0.3,5,mfmr_base,0.5984356180601976,0.8034317574291023,0.6144103941571788,10810,4633,0.642256443638661,0.7492057407053518,0.5689860662299756,-0.04382082557846334,0.05422601672375049,0.04542432792720319
ERKIC50,0.3,6,original_mclrp,0.5373827659607623,0.984174293247041,0.7600629907648511,10810,4633,0.6037497938610022,0.9695842591467246,0.740833393410398,-0.06636702790023996,0.01459003410031634,0.019229597354453065
ERKIC50,0.3,6,mfmr_base,0.5929525523296608,0.8262605747140933,0.6156822610973551,10810,4633,0.653861496565485,0.7695815602819782,0.5776746539840713,-0.06090894423582416,0.056679014432115093,0.03800760711328388
ERKIC50,0.3,7,original_mclrp,0.5593815057214343,0.9758480883890824,0.755846570355984,10810,4633,0.6152476656735134,0.9511997826418724,0.7452926144325386,-0.05586615995207911,0.024648305747209998,0.010553955923445435
ERKIC50,0.3,7,mfmr_base,0.58832907788358,0.8248551760402691,0.6200165136018981,10810,4633,0.6620632707415746,0.7478202019261391,0.5719104067790319,-0.07373419285799454,0.07703497411413007,0.0481061068228662
ERKIC50,0.3,8,original_mclrp,0.5552254346462535,0.9591130350754474,0.7505886521405423,10810,4633,0.6181409554484897,0.961071294624812,0.7635103721627545,-0.06291552080223617,-0.0019582595493645716,-0.012921720022212257
ERKIC50,0.3,8,mfmr_base,0.5987450330761891,0.8061594681390017,0.6156546842788193,10810,4633,0.6546468783785707,0.7621336841973845,0.5816199910774051,-0.055901845302381625,0.04402578394161727,0.03403469320141417
ERKIC50,0.3,9,original_mclrp,0.537807144129379,0.9870777393455448,0.7610906790814322,10810,4633,0.6031247581886475,0.9449704292173766,0.7288110243053948,-0.0653176140592685,0.04210731012816815,0.03227965477603745
ERKIC50,0.3,9,mfmr_base,0.572960230416953,0.8440066104016121,0.6274108147265675,10810,4633,0.6283984908019122,0.776338057206962,0.5734194353548342,-0.05543826038495925,0.06766855319465004,0.05399137937173326
PI3KAUC,0.1,0,original_mclrp,0.5762871434778543,0.9137787301124368,0.6710017561575626,11998,1333,0.5762871434778543,0.9137787301124368,0.6710017561575626,0.0,0.0,0.0
PI3KAUC,0.1,0,mfmr_base,0.6211405447301714,0.7532394168976155,0.5563695244696334,11998,1333,0.6211405447301714,0.7532394168976155,0.5563695244696334,0.0,0.0,0.0
PI3KAUC,0.1,1,original_mclrp,0.6057525042877784,0.9214013335229804,0.6894249044123136,11998,1333,0.6057525042877784,0.9214013335229804,0.6894249044123136,0.0,0.0,0.0
PI3KAUC,0.1,1,mfmr_base,0.6159642009581059,0.7671074273738154,0.5593455976431746,11998,1333,0.6159642009581059,0.7671074273738154,0.5593455976431746,0.0,0.0,0.0
PI3KAUC,0.1,2,original_mclrp,0.5724535566936518,0.91162900976023,0.6908047477093069,11998,1333,0.5724535566936518,0.91162900976023,0.6908047477093069,0.0,0.0,0.0
PI3KAUC,0.1,2,mfmr_base,0.6109522001714722,0.757729061528432,0.5608477669971348,11998,1333,0.6109522001714722,0.757729061528432,0.5608477669971348,0.0,0.0,0.0
PI3KAUC,0.1,3,original_mclrp,0.5610747198778889,0.943091889821716,0.6878113857678089,11998,1333,0.5610747198778889,0.943091889821716,0.6878113857678089,0.0,0.0,0.0
PI3KAUC,0.1,3,mfmr_base,0.6156490078506391,0.776790010422474,0.5529118036877138,11998,1333,0.6156490078506391,0.776790010422474,0.5529118036877138,0.0,0.0,0.0
PI3KAUC,0.1,4,original_mclrp,0.5781917882498846,0.956510605888571,0.6888372838757939,11998,1333,0.5781917882498846,0.956510605888571,0.6888372838757939,0.0,0.0,0.0
PI3KAUC,0.1,4,mfmr_base,0.621471518085248,0.780679097418962,0.549276452175665,11998,1333,0.621471518085248,0.780679097418962,0.549276452175665,0.0,0.0,0.0
PI3KAUC,0.1,5,original_mclrp,0.6090534749186879,0.9777865271325938,0.7052756729901098,11998,1333,0.6090534749186879,0.9777865271325938,0.7052756729901098,0.0,0.0,0.0
PI3KAUC,0.1,5,mfmr_base,0.6343416867777545,0.7874497070652142,0.5479508879851615,11998,1333,0.6343416867777545,0.7874497070652142,0.5479508879851615,0.0,0.0,0.0
PI3KAUC,0.1,6,original_mclrp,0.5600801344566165,0.9437665430918296,0.7065569229696654,11998,1333,0.5600801344566165,0.9437665430918296,0.7065569229696654,0.0,0.0,0.0
PI3KAUC,0.1,6,mfmr_base,0.5545096029762888,0.8348266806590193,0.5900560394385908,11998,1333,0.5545096029762888,0.8348266806590193,0.5900560394385908,0.0,0.0,0.0
PI3KAUC,0.1,7,original_mclrp,0.5529301161046887,0.908500773953242,0.6690634147229556,11998,1333,0.5529301161046887,0.908500773953242,0.6690634147229556,0.0,0.0,0.0
PI3KAUC,0.1,7,mfmr_base,0.6140268160868141,0.7532373234477648,0.5449176645711615,11998,1333,0.6140268160868141,0.7532373234477648,0.5449176645711615,0.0,0.0,0.0
PI3KAUC,0.1,8,original_mclrp,0.5499860196757498,0.9296601528531482,0.6620066739857203,11998,1333,0.5499860196757498,0.9296601528531482,0.6620066739857203,0.0,0.0,0.0
PI3KAUC,0.1,8,mfmr_base,0.582643919853129,0.7979615518019351,0.5586014747806871,11998,1333,0.582643919853129,0.7979615518019351,0.5586014747806871,0.0,0.0,0.0
PI3KAUC,0.1,9,original_mclrp,0.5861052181126192,0.9817570881609884,0.7031748917198457,11998,1333,0.5861052181126192,0.9817570881609884,0.7031748917198457,0.0,0.0,0.0
PI3KAUC,0.1,9,mfmr_base,0.6132420056873912,0.80634925000162,0.5586852971339509,11998,1333,0.6132420056873912,0.80634925000162,0.5586852971339509,0.0,0.0,0.0
PI3KAUC,0.15,0,original_mclrp,0.5653910743940955,0.9294539419651224,0.6833724950032792,11331,2000,0.5762871434778543,0.9137787301124368,0.6710017561575626,-0.01089606908375873,0.01567521185268561,0.0123707388457166
PI3KAUC,0.15,0,mfmr_base,0.6011423800505342,0.7813613878132725,0.5710032834507583,11331,2000,0.6211405447301714,0.7532394168976155,0.5563695244696334,-0.01999816467963722,0.028121970915656935,0.014633758981124956
PI3KAUC,0.15,1,original_mclrp,0.5922994586846055,0.9274400790206704,0.6891556788372217,11331,2000,0.6057525042877784,0.9214013335229804,0.6894249044123136,-0.013453045603172842,0.006038745497690012,-0.0002692255750919026
PI3KAUC,0.15,1,mfmr_base,0.6131820853708096,0.7695211520121444,0.5637622516852571,11331,2000,0.6159642009581059,0.7671074273738154,0.5593455976431746,-0.002782115587296241,0.0024137246383290067,0.0044166540420824685
PI3KAUC,0.15,2,original_mclrp,0.5482582522914544,0.9634028581868048,0.706379673792595,11331,2000,0.5724535566936518,0.91162900976023,0.6908047477093069,-0.024195304402197415,0.05177384842657484,0.015574926083288143
PI3KAUC,0.15,2,mfmr_base,0.5985143593599747,0.8055421201667529,0.5687391893439926,11331,2000,0.6109522001714722,0.757729061528432,0.5608477669971348,-0.01243784081149757,0.04781305863832086,0.007891422346857802
PI3KAUC,0.15,3,original_mclrp,0.5467681646002867,0.9624047964631788,0.7032873258195287,11331,2000,0.5610747198778889,0.943091889821716,0.6878113857678089,-0.014306555277602273,0.01931290664146279,0.015475940051719816
PI3KAUC,0.15,3,mfmr_base,0.5801282576746304,0.823224679000909,0.5834470239643852,11331,2000,0.6156490078506391,0.776790010422474,0.5529118036877138,-0.03552075017600875,0.046434668578435034,0.030535220276671438
PI3KAUC,0.15,4,original_mclrp,0.554157845613407,0.9837828812529807,0.6998323208475067,11331,2000,0.5781917882498846,0.956510605888571,0.6888372838757939,-0.024033942636477623,0.027272275364409793,0.01099503697171278
PI3KAUC,0.15,4,mfmr_base,0.6054100664372247,0.8138974320026587,0.5677827950138017,11331,2000,0.621471518085248,0.780679097418962,0.549276452175665,-0.016061451648023306,0.03321833458369672,0.01850634283813668
PI3KAUC,0.15,5,original_mclrp,0.5838110890844926,0.994294087295186,0.7190095629258249,11331,2000,0.6090534749186879,0.9777865271325938,0.7052756729901098,-0.025242385834195247,0.01650756016259214,0.013733889935715005
PI3KAUC,0.15,5,mfmr_base,0.6230756465859277,0.8069606585322042,0.5591002137730647,11331,2000,0.6343416867777545,0.7874497070652142,0.5479508879851615,-0.011266040191826754,0.01951095146699,0.011149325787903286
PI3KAUC,0.15,6,original_mclrp,0.5308244790268056,0.9756562751672314,0.7050130395126043,11331,2000,0.5600801344566165,0.9437665430918296,0.7065569229696654,-0.0292556554298109,0.0318897320754018,-0.0015438834570611348
PI3KAUC,0.15,6,mfmr_base,0.5581793139550377,0.8479181436016134,0.5942159474471482,11331,2000,0.5545096029762888,0.8348266806590193,0.5900560394385908,0.003669710978748908,0.013091462942594112,0.004159908008557478
PI3KAUC,0.15,7,original_mclrp,0.5431181527810476,0.9397183314366412,0.6808862049496601,11331,2000,0.5529301161046887,0.908500773953242,0.6690634147229556,-0.009811963323641093,0.03121755748339916,0.011822790226704516
PI3KAUC,0.15,7,mfmr_base,0.6019358054425644,0.786008540264574,0.5633946224921783,11331,2000,0.6140268160868141,0.7532373234477648,0.5449176645711615,-0.012091010644249667,0.03277121681680917,0.01847695792101678
PI3KAUC,0.15,8,original_mclrp,0.5613595553773021,0.9143246476417368,0.660599164138127,11331,2000,0.5499860196757498,0.9296601528531482,0.6620066739857203,0.011373535701552306,-0.01533550521141136,-0.0014075098475933023
PI3KAUC,0.15,8,mfmr_base,0.5871715639358517,0.7857436975234086,0.5538801208280493,11331,2000,0.582643919853129,0.7979615518019351,0.5586014747806871,0.004527644082722659,-0.012217854278526508,-0.004721353952637841
PI3KAUC,0.15,9,original_mclrp,0.5609057940556232,0.9952861344713206,0.7100076114847925,11331,2000,0.5861052181126192,0.9817570881609884,0.7031748917198457,-0.025199424056995934,0.013529046310332249,0.006832719764946815
PI3KAUC,0.15,9,mfmr_base,0.5868576230249243,0.8377474665663156,0.5853335939489188,11331,2000,0.6132420056873912,0.80634925000162,0.5586852971339509,-0.0263843826624669,0.03139821656469555,0.026648296814967942
PI3KAUC,0.2,0,original_mclrp,0.5423996397271142,0.9399620055614673,0.689064676351119,10665,2666,0.5762871434778543,0.9137787301124368,0.6710017561575626,-0.03388750375074001,0.02618327544903043,0.018062920193556375
PI3KAUC,0.2,0,mfmr_base,0.5760089337750461,0.8118076274875627,0.5841188010045832,10665,2666,0.6211405447301714,0.7532394168976155,0.5563695244696334,-0.0451316109551253,0.05856821058994721,0.02774927653494985
PI3KAUC,0.2,1,original_mclrp,0.5600628742020157,0.928172525970774,0.6875690634403169,10665,2666,0.6057525042877784,0.9214013335229804,0.6894249044123136,-0.045689630085762656,0.0067711924477936725,-0.0018558409719967583
PI3KAUC,0.2,1,mfmr_base,0.6017428041972299,0.777196667878782,0.5720421044816283,10665,2666,0.6159642009581059,0.7671074273738154,0.5593455976431746,-0.01422139676087597,0.010089240504966623,0.012696506838453692
PI3KAUC,0.2,2,original_mclrp,0.5348644499912141,0.981681088863608,0.7134586600313686,10665,2666,0.5724535566936518,0.91162900976023,0.6908047477093069,-0.03758910670243776,0.07005207910337807,0.02265391232206171
PI3KAUC,0.2,2,mfmr_base,0.5959254003921252,0.8182435957236504,0.5774953738764097,10665,2666,0.6109522001714722,0.757729061528432,0.5608477669971348,-0.015026799779347066,0.06051453419521835,0.016647606879274912
PI3KAUC,0.2,3,original_mclrp,0.5417190812221543,0.9677979022222238,0.7072983367992558,10665,2666,0.5610747198778889,0.943091889821716,0.6878113857678089,-0.01935563865573464,0.02470601240050785,0.01948695103144693
PI3KAUC,0.2,3,mfmr_base,0.5819211488384031,0.8242642926623694,0.5868859594313356,10665,2666,0.6156490078506391,0.776790010422474,0.5529118036877138,-0.03372785901223607,0.04747428223989547,0.03397415574362184
PI3KAUC,0.2,4,original_mclrp,0.5385749419023481,0.9784573842670404,0.7052876989778573,10665,2666,0.5781917882498846,0.956510605888571,0.6888372838757939,-0.03961684634753648,0.021946778378469478,0.016450415102063354
PI3KAUC,0.2,4,mfmr_base,0.5944247768317934,0.8211481357074644,0.5844339681163263,10665,2666,0.621471518085248,0.780679097418962,0.549276452175665,-0.02704674125345463,0.040469038288502346,0.0351575159406613
PI3KAUC,0.2,5,original_mclrp,0.5505032633250175,0.9992727274612262,0.717083187544689,10665,2666,0.6090534749186879,0.9777865271325938,0.7052756729901098,-0.058550211593670354,0.021486200328632354,0.01180751455457918
PI3KAUC,0.2,5,mfmr_base,0.5915101094818886,0.8348361838808264,0.5753543705540305,10665,2666,0.6343416867777545,0.7874497070652142,0.5479508879851615,-0.04283157729586584,0.047386476815612144,0.027403482568869042
PI3KAUC,0.2,6,original_mclrp,0.5330436830933202,0.980544256860188,0.7035292362278943,10665,2666,0.5600801344566165,0.9437665430918296,0.7065569229696654,-0.027036451363296354,0.03677771376835837,-0.0030276867417711184
PI3KAUC,0.2,6,mfmr_base,0.5551543905895799,0.8564538614508607,0.601474434285227,10665,2666,0.5545096029762888,0.8348266806590193,0.5900560394385908,0.0006447876132911201,0.02162718079184134,0.011418394846636204
PI3KAUC,0.2,7,original_mclrp,0.5311970579247818,0.9506600914370008,0.6895661358112282,10665,2666,0.5529301161046887,0.908500773953242,0.6690634147229556,-0.021733058179906894,0.042159317483758785,0.020502721088272557
PI3KAUC,0.2,7,mfmr_base,0.5648758254521221,0.825173657203332,0.5858620833755168,10665,2666,0.6140268160868141,0.7532373234477648,0.5449176645711615,-0.04915099063469197,0.07193633375556718,0.04094441880435529
PI3KAUC,0.2,8,original_mclrp,0.5459202946711079,0.9208872049041776,0.6742125968982294,10665,2666,0.5499860196757498,0.9296601528531482,0.6620066739857203,-0.0040657250046418625,-0.008772947948970544,0.012205922912509104
PI3KAUC,0.2,8,mfmr_base,0.5679769358345571,0.8084784504088084,0.5734059915471004,10665,2666,0.582643919853129,0.7979615518019351,0.5586014747806871,-0.014666984018571916,0.010516898606873326,0.014804516766413256
PI3KAUC,0.2,9,original_mclrp,0.5345076583098315,0.9933246830890824,0.7131575257885412,10665,2666,0.5861052181126192,0.9817570881609884,0.7031748917198457,-0.051597559802787685,0.011567594928094005,0.009982634068695484
PI3KAUC,0.2,9,mfmr_base,0.5796346870896517,0.8390817915050752,0.5881641007474618,10665,2666,0.6132420056873912,0.80634925000162,0.5586852971339509,-0.033607318597739466,0.03273254150345517,0.029478803613510962
PI3KAUC,0.25,0,original_mclrp,0.5278566829271673,0.9344994522843671,0.6900731179590817,9998,3333,0.5762871434778543,0.9137787301124368,0.6710017561575626,-0.048430460550687005,0.020720722171930328,0.019071361801519027
PI3KAUC,0.25,0,mfmr_base,0.5620259410663253,0.8165046578764192,0.5930207175503364,9998,3333,0.6211405447301714,0.7532394168976155,0.5563695244696334,-0.05911460366384613,0.0632652409788037,0.03665119308070297
PI3KAUC,0.25,1,original_mclrp,0.5453057717550891,0.9445129923716764,0.6916887692159208,9998,3333,0.6057525042877784,0.9214013335229804,0.6894249044123136,-0.060446732532689285,0.023111658848696037,0.002263864803607185
PI3KAUC,0.25,1,mfmr_base,0.580292761217983,0.8095682591129267,0.5969651849946392,9998,3333,0.6159642009581059,0.7671074273738154,0.5593455976431746,-0.03567143974012288,0.042460831739111304,0.037619587351464645
PI3KAUC,0.25,2,original_mclrp,0.521562704514629,0.9843874978721536,0.7193778471359445,9998,3333,0.5724535566936518,0.91162900976023,0.6908047477093069,-0.05089085217902278,0.07275848811192365,0.02857309942663766
PI3KAUC,0.25,2,mfmr_base,0.5853195267434217,0.8283672427341551,0.5895810961262595,9998,3333,0.6109522001714722,0.757729061528432,0.5608477669971348,-0.025632673428050534,0.07063818120572307,0.02873332912912474
PI3KAUC,0.25,3,original_mclrp,0.5245006549358701,0.9671601588013132,0.7110455557939742,9998,3333,0.5610747198778889,0.943091889821716,0.6878113857678089,-0.03657406494201887,0.02406826897959724,0.023234170026165346
PI3KAUC,0.25,3,mfmr_base,0.5760948532278742,0.8266052601347194,0.594037363569002,9998,3333,0.6156490078506391,0.776790010422474,0.5529118036877138,-0.0395541546227649,0.04981524971224538,0.0411255598812883
PI3KAUC,0.25,4,original_mclrp,0.537541752280055,0.9861653343073876,0.7103964562718127,9998,3333,0.5781917882498846,0.956510605888571,0.6888372838757939,-0.040650035969829634,0.029654728418816667,0.02155917239601879
PI3KAUC,0.25,4,mfmr_base,0.5923538232671798,0.824903074296028,0.5804115655940261,9998,3333,0.621471518085248,0.780679097418962,0.549276452175665,-0.02911769481806825,0.04422397687706603,0.03113511341836106
PI3KAUC,0.25,5,original_mclrp,0.5200098774832179,1.0176857040438116,0.7226993479473803,9998,3333,0.6090534749186879,0.9777865271325938,0.7052756729901098,-0.08904359743546997,0.039899176911217804,0.017423674957270485
PI3KAUC,0.25,5,mfmr_base,0.5762439437710052,0.8580138574175643,0.5861608801387305,9998,3333,0.6343416867777545,0.7874497070652142,0.5479508879851615,-0.0580977430067493,0.07056415035235009,0.03820999215356902
PI3KAUC,0.25,6,original_mclrp,0.5147236229249601,0.9899087605613154,0.7103959616286807,9998,3333,0.5600801344566165,0.9437665430918296,0.7065569229696654,-0.04535651153165643,0.04614221746948577,0.003839038659015248
PI3KAUC,0.25,6,mfmr_base,0.5525000152563967,0.8604917849676719,0.6053904544703359,9998,3333,0.5545096029762888,0.8348266806590193,0.5900560394385908,-0.0020095877198921253,0.025665104308652542,0.015334415031745152
PI3KAUC,0.25,7,original_mclrp,0.499753025236914,0.9652638311273872,0.6990583029521855,9998,3333,0.5529301161046887,0.908500773953242,0.6690634147229556,-0.05317709086777467,0.056763057174145204,0.02999488822922991
PI3KAUC,0.25,7,mfmr_base,0.536014100154314,0.859424947519399,0.6052130603800551,9998,3333,0.6140268160868141,0.7532373234477648,0.5449176645711615,-0.07801271593250003,0.10618762407163418,0.06029539580889354
PI3KAUC,0.25,8,original_mclrp,0.5298198318996703,0.9209924386146614,0.6778238839350088,9998,3333,0.5499860196757498,0.9296601528531482,0.6620066739857203,-0.02016618777607948,-0.008667714238486779,0.01581720994928848
PI3KAUC,0.25,8,mfmr_base,0.5567825511092185,0.8161948166005605,0.5849513109436769,9998,3333,0.582643919853129,0.7979615518019351,0.5586014747806871,-0.02586136874391054,0.018233264798625415,0.026349836162989804
PI3KAUC,0.25,9,original_mclrp,0.5058797321979349,0.9780751546164828,0.7126538856511524,9998,3333,0.5861052181126192,0.9817570881609884,0.7031748917198457,-0.08022548591468426,-0.0036819335445056334,0.00947899393130669
PI3KAUC,0.25,9,mfmr_base,0.5641487900367737,0.8382633580145058,0.5981001551392138,9998,3333,0.6132420056873912,0.80634925000162,0.5586852971339509,-0.04909321565061753,0.031914108012885745,0.0394148580052629
PI3KAUC,0.3,0,original_mclrp,0.51103599608559,0.9368262990789386,0.6908253103510367,9332,3999,0.5762871434778543,0.9137787301124368,0.6710017561575626,-0.06525114739226423,0.02304756896650173,0.019823554193474036
PI3KAUC,0.3,0,mfmr_base,0.5511441953645374,0.8247819865770687,0.6000837265857436,9332,3999,0.6211405447301714,0.7532394168976155,0.5563695244696334,-0.06999634936563404,0.07154256967945316,0.04371420211611021
PI3KAUC,0.3,1,original_mclrp,0.5156327143355879,0.9495557576632876,0.6898050012102116,9332,3999,0.6057525042877784,0.9214013335229804,0.6894249044123136,-0.0901197899521905,0.02815442414030722,0.00038009679789796635
PI3KAUC,0.3,1,mfmr_base,0.5592890521084934,0.8262543043442606,0.5974729261397306,9332,3999,0.6159642009581059,0.7671074273738154,0.5593455976431746,-0.056675148849612444,0.059146876970445184,0.03812732849655598
PI3KAUC,0.3,2,original_mclrp,0.5031586691683279,0.9849165741670194,0.7191805155010244,9332,3999,0.5724535566936518,0.91162900976023,0.6908047477093069,-0.06929488752532398,0.07328756440678941,0.028375767791717466
PI3KAUC,0.3,2,mfmr_base,0.5775594980766903,0.829001083927762,0.5912496511368552,9332,3999,0.6109522001714722,0.757729061528432,0.5608477669971348,-0.033392702094781956,0.07127202239932995,0.030401884139720448
PI3KAUC,0.3,3,original_mclrp,0.5097891640744988,0.9726080377495052,0.7115823414751202,9332,3999,0.5610747198778889,0.943091889821716,0.6878113857678089,-0.051285555803390115,0.029516147927789227,0.02377095570731136
PI3KAUC,0.3,3,mfmr_base,0.5700222837041684,0.8338465197542966,0.5974681123576798,9332,3999,0.6156490078506391,0.776790010422474,0.5529118036877138,-0.04562672414647073,0.0570565093318226,0.04455630866996607
PI3KAUC,0.3,4,original_mclrp,0.5189451730779896,0.9946228254844648,0.7169073976200504,9332,3999,0.5781917882498846,0.956510605888571,0.6888372838757939,-0.059246615171895,0.03811221959589384,0.028070113744256497
PI3KAUC,0.3,4,mfmr_base,0.5791228198322015,0.8374937476786938,0.5906084240582865,9332,3999,0.621471518085248,0.780679097418962,0.549276452175665,-0.042348698253046546,0.05681465025973176,0.0413319718826215
PI3KAUC,0.3,5,original_mclrp,0.4929166793053238,1.0084202717402893,0.7246180195028545,9332,3999,0.6090534749186879,0.9777865271325938,0.7052756729901098,-0.1161367956133641,0.030633744607695412,0.01934234651274469
PI3KAUC,0.3,5,mfmr_base,0.564523017422591,0.8575323919868835,0.5948698149138452,9332,3999,0.6343416867777545,0.7874497070652142,0.5479508879851615,-0.06981866935516345,0.07008268492166925,0.04691892692868371
PI3KAUC,0.3,6,original_mclrp,0.4947486063234669,0.9969754100083849,0.7163417674377264,9332,3999,0.5600801344566165,0.9437665430918296,0.7065569229696654,-0.06533152813314963,0.05320886691655524,0.009784844468060938
PI3KAUC,0.3,6,mfmr_base,0.5522494076208604,0.8612087985788375,0.603316773014087,9332,3999,0.5545096029762888,0.8348266806590193,0.5900560394385908,-0.0022601953554284293,0.02638211791981815,0.013260733575496286
PI3KAUC,0.3,7,original_mclrp,0.4799010147874996,0.9848890277992516,0.7068007936145014,9332,3999,0.5529301161046887,0.908500773953242,0.6690634147229556,-0.0730291013171891,0.07638825384600956,0.037737378891545825
PI3KAUC,0.3,7,mfmr_base,0.5315299489344908,0.8713668341922863,0.6024136729965046,9332,3999,0.6140268160868141,0.7532373234477648,0.5449176645711615,-0.0824968671523233,0.1181295107445215,0.05749600842534308
PI3KAUC,0.3,8,original_mclrp,0.5068506482968644,0.951994602757752,0.6907707421277476,9332,3999,0.5499860196757498,0.9296601528531482,0.6620066739857203,-0.043135371378885345,0.02233444990460387,0.028764068142027255
